noun,adj,turker_judgment,wiki_similarity,ldp_similarity
card,wet,2.4,0.2838036119937897,-0.10080952197313309
child,wet,2.5,0.30572494864463806,0.1902100145816803
report,wet,2.25,0.2950848340988159,0.12126956135034561
crust,wet,3.25,0.30839356780052185,0.13372956216335297
girl,wet,2.75,0.3578146994113922,0.015596847049891949
mud,wet,5.4,0.5690047740936279,0.11378958076238632
sheep,wet,3.0,0.3881758749485016,-0.14767979085445404
tissue,wet,3.5,0.41532447934150696,0.27038684487342834
day,bright,5.5,0.42221224308013916,0.09145186096429825
fire,bright,5.75,0.3383052945137024,0.2605888843536377
light,bright,4.25,0.5746868848800659,0.18352404236793518
night,bright,2.25,0.446781724691391,0.01149920653551817
heel,bright,3.25,0.29090312123298645,0.28783389925956726
star,bright,6.5,0.4660186767578125,0.33179137110710144
feather,bright,3.25,0.3340599536895752,0.3724384903907776
site,bright,3.25,0.24013744294643402,0.3399706780910492
sun,bright,5.25,0.483652800321579,0.3614795506000519
engine,bright,3.0,0.24165771901607513,0.29604846239089966
color,bright,3.5,0.4664413332939148,0.25513333082199097
paper,bright,4.0,0.3260709345340729,0.02213791199028492
moon,bright,5.0,0.43261417746543884,0.25404849648475647
yellow,bright,4.666666666666667,0.6049501299858093,0.4439142048358917
zoo,bright,2.75,0.16681942343711853,-0.04064752161502838
tomato,bright,4.0,0.35240620374679565,0.3739490211009979
eye,bright,2.75,0.43353036046028137,0.06399936228990555
hair,bright,2.5,0.3705635070800781,0.08677807450294495
sky,bright,3.75,0.525352954864502,0.358812153339386
shirt,bright,4.0,0.3607603907585144,0.007426286116242409
animal,bright,2.5,0.24200834333896637,0.2705666720867157
mercury,bright,4.25,0.3193075954914093,0.45845821499824524
picture,bright,3.5,0.4041559398174286,0.055776286870241165
card,bright,3.5,0.31500017642974854,-0.01856200583279133
moonlight,bright,3.5,0.476927250623703,0.2799357771873474
window,bright,4.0,0.3813651502132416,0.09312815964221954
edge,bright,1.75,0.41626250743865967,0.30079546570777893
tail,bright,2.25,0.36378365755081177,0.23050805926322937
dad,bright,3.25,0.29189780354499817,-0.0966830924153328
fruit,bright,4.5,0.37663453817367554,0.12803921103477478
punch,bright,3.0,0.29609042406082153,0.30131545662879944
fish,bright,3.75,0.34373950958251953,0.2723408043384552
baby,naked,4.0,0.3876570761203766,0.2612670660018921
butt,naked,3.0,0.40897929668426514,0.2096455842256546
child,naked,3.0,0.38444235920906067,0.6076793670654297
girl,naked,2.75,0.4387098550796509,0.391195684671402
phone,naked,2.0,0.3083292543888092,0.05927053093910217
foot,naked,3.3333333333333335,0.38042932748794556,0.1065603494644165
person,naked,3.25,0.30036455392837524,0.0840693935751915
kid,naked,3.4,0.3774074614048004,0.47808581590652466
doll,naked,2.5,0.30931273102760315,0.37574005126953125
girl,fat,3.0,0.43662574887275696,0.43453454971313477
finger,fat,4.0,0.3961426615715027,0.026302460581064224
pig,fat,6.0,0.5556737184524536,0.3825725317001343
squirrel,fat,3.0,0.43401211500167847,0.27678629755973816
toe,fat,3.0,0.3234989643096924,0.24883052706718445
boy,fat,3.5,0.45093777775764465,0.47668692469596863
food,fat,2.75,0.44854721426963806,0.016780715435743332
spider,fat,2.5,0.2844397723674774,0.35919129848480225
baby,fat,3.5,0.40669333934783936,0.21691176295280457
leg,fat,4.25,0.40848490595817566,0.10095124691724777
guy,fat,3.0,0.4149065911769867,0.3393138647079468
roll,fat,3.0,0.40641212463378906,-0.06108388304710388
suit,fat,3.0,0.2906629741191864,0.2876812517642975
belly,fat,4.5,0.5515463948249817,0.2674967348575592
body,fat,4.0,0.4853830933570862,0.16283096373081207
cookie,fat,2.75,0.3888067901134491,0.1964377462863922
hen,fat,4.75,0.3727587163448334,0.5658431649208069
bacon,fat,5.25,0.4751671254634857,0.46812567114830017
foot,fat,3.0,0.3540002405643463,0.12177567929029465
bunny,fat,3.6666666666666665,0.4194056987762451,0.33978694677352905
child,fat,3.3333333333333335,0.3574828505516052,0.5507226586341858
elephant,fat,5.0,0.3706391155719757,0.17830634117126465
cat,fat,4.0,0.48016560077667236,0.2975655794143677
weight,fat,3.6666666666666665,0.5404585003852844,0.49385643005371094
duck,rubber,3.5,0.4624938368797302,0.4245016574859619
band,rubber,3.5,0.41164466738700867,0.4787222146987915
glove,rubber,4.5,0.5171219706535339,0.6840859055519104
chicken,rubber,2.3333333333333335,0.4331265687942505,0.25601527094841003
line,rubber,2.0,0.3847140073776245,0.048240579664707184
foot,rubber,1.6666666666666667,0.40764135122299194,0.42085564136505127
shoe,rubber,3.75,0.5114847421646118,0.49555549025535583
dish,dirty,4.0,0.34748297929763794,0.16181322932243347
diaper,dirty,4.5,0.42635226249694824,0.1847340613603592
finger,dirty,3.3333333333333335,0.4037010967731476,0.12200722843408585
honey,dirty,1.5,0.29797253012657166,0.11407781392335892
bear,dirty,4.0,0.27976900339126587,-0.21282583475112915
bib,dirty,5.666666666666667,0.31370389461517334,0.13517437875270844
bowl,dirty,3.25,0.26989465951919556,0.01968294382095337
boy,dirty,3.5,0.4145846366882324,-0.029939262196421623
dog,dirty,5.0,0.3557082414627075,-0.11336414515972137
foot,dirty,3.75,0.3673191964626312,0.06087901070713997
hair,dirty,4.0,0.3861485421657562,0.23606233298778534
hand,dirty,3.5,0.45727595686912537,0.0319477878510952
kitchen,dirty,3.25,0.40658506751060486,0.00587037019431591
toast,dirty,1.75,0.34556788206100464,-0.014974904246628284
laundry,dirty,4.75,0.5660401582717896,0.021194221451878548
nose,dirty,3.5,0.3960023522377014,0.18363098800182343
shirt,dirty,4.5,0.39034512639045715,0.07670190930366516
truck,dirty,3.8,0.3568059802055359,-0.10508985817432404
banana,dirty,2.75,0.3465525805950165,-0.06292322278022766
bottom,dirty,3.25,0.40187400579452515,0.051106102764606476
dump,dirty,5.5,0.48779523372650146,0.24220208823680878
guy,dirty,2.8,0.3751949667930603,-0.04558100551366806
hamper,dirty,5.0,0.33236926794052124,0.20668481290340424
milk,dirty,2.0,0.3629285991191864,0.10048088431358337
mitt,dirty,4.0,0.28573596477508545,0.21970054507255554
pig,dirty,5.0,0.42208191752433777,-0.12146022170782089
slide,dirty,3.75,0.32740339636802673,-0.11529934406280518
spoon,dirty,4.25,0.32580795884132385,0.021349184215068817
tractor,dirty,5.0,0.2490043044090271,-0.07813891023397446
baby,dirty,3.25,0.3997921943664551,0.03150961920619011
shoe,dirty,4.0,0.3745145797729492,0.10410616546869278
basket,dirty,3.5,0.2732850909233093,-0.013230915181338787
park,dirty,3.3333333333333335,0.2544293999671936,-0.16067305207252502
toe,dirty,3.75,0.35566478967666626,0.27404457330703735
blanket,dirty,3.3333333333333335,0.37724655866622925,0.056909605860710144
girl,dirty,2.75,0.3812941014766693,-0.012165948748588562
ground,dirty,5.25,0.3613744080066681,-0.03315022587776184
sock,dirty,3.0,0.35481613874435425,0.18333087861537933
tank,dirty,3.0,0.26661524176597595,0.12732993066310883
town,dirty,2.5,0.32401952147483826,0.05045914649963379
garbage,dirty,6.5,0.5094756484031677,0.11803390085697174
water,dirty,3.75,0.42801353335380554,0.11783190071582794
cook,dirty,3.25,0.3873617649078369,-0.06422953307628632
crayon,dirty,3.25,0.32967522740364075,-0.055222492665052414
house,dirty,3.0,0.3671715259552002,-0.05219440162181854
mouth,dirty,4.25,0.35203367471694946,0.20727387070655823
pillow,dirty,2.75,0.3613133430480957,0.0216478630900383
sleeve,dirty,2.75,0.3420906066894531,0.17098067700862885
slipper,dirty,3.0,0.3165510296821594,0.2459539920091629
straw,dirty,2.6666666666666665,0.36505526304244995,0.16264282166957855
ear,dirty,4.75,0.28404805064201355,-0.06468642503023148
head,dirty,3.25,0.30506783723831177,0.06264614313840866
bubble,dirty,2.25,0.27842557430267334,0.21212249994277954
costume,dirty,2.5,0.28901776671409607,0.0028364029712975025
floor,dirty,3.3333333333333335,0.3673730194568634,0.11251533031463623
hallway,dirty,3.25,0.31991076469421387,-0.047929637134075165
penny,dirty,5.0,0.3574472665786743,0.14479564130306244
plant,dirty,3.75,0.2783302664756775,-0.0005009840242564678
spot,dirty,4.75,0.3703595697879791,-0.17733727395534515
table,dirty,3.3333333333333335,0.34494683146476746,0.008087899535894394
plate,dirty,4.5,0.28750649094581604,0.009881215170025826
swing,dirty,3.75,0.3046052157878876,-0.14585936069488525
wash,dirty,3.3333333333333335,0.5642021894454956,0.3832874894142151
car,dirty,5.0,0.3570372760295868,-0.07167627662420273
candle,dirty,3.25,0.24961036443710327,0.13755574822425842
cup,dirty,3.5,0.29034388065338135,0.018563328310847282
money,dirty,4.5,0.4355049133300781,0.11294233798980713
bottle,dirty,3.75,0.34385424852371216,0.12637539207935333
color,dirty,2.75,0.32150691747665405,-0.031532276421785355
nail,dirty,3.8,0.3633144497871399,0.3303449749946594
sand,dirty,5.0,0.3737199604511261,0.22090275585651398
seat,dirty,3.0,0.29969194531440735,0.1359667330980301
station,dirty,3.5,0.2828889489173889,-0.12278162688016891
train,dirty,4.5,0.32197389006614685,-0.0416431650519371
dirt,dirty,6.25,0.5882446765899658,0.2476099133491516
hose,dirty,4.0,0.3737698793411255,0.07435252517461777
leave,dirty,4.0,0.34227415919303894,0.1479659080505371
tissue,dirty,2.75,0.35185036063194275,0.1794823557138443
suit,dirty,4.25,0.3065372109413147,0.15075695514678955
mouse,dirty,4.5,0.3250705301761627,-0.011748118326067924
soup,dirty,1.3333333333333333,0.37092629075050354,0.06535099446773529
elephant,dirty,3.75,0.27306050062179565,-0.25489380955696106
mama,dirty,2.0,0.3733902871608734,0.003340921364724636
arm,dirty,2.5,0.2756905257701874,0.030014440417289734
glass,dirty,4.666666666666667,0.35539692640304565,0.19681507349014282
ball,pink,2.5,0.4620770514011383,0.23361685872077942
pig,pink,5.5,0.43159952759742737,0.24348226189613342
shoe,pink,2.5,0.407478392124176,0.33272525668144226
balloon,pink,3.5,0.40740492939949036,0.48099157214164734
bottle,pink,4.25,0.4327470660209656,0.2127164602279663
cookie,pink,2.25,0.34835007786750793,0.41186052560806274
dot,pink,3.25,0.4367620050907135,0.5181187391281128
nail,pink,2.25,0.36285483837127686,0.4993051588535309
rattle,pink,3.5,0.2876454293727875,0.33206430077552795
slipper,pink,3.0,0.40649521350860596,0.3298700451850891
ear,pink,3.0,0.3746083378791809,0.2605166435241699
flower,pink,3.5,0.5270241498947144,0.5579065084457397
bird,pink,2.25,0.3640040159225464,0.27067938446998596
bunny,pink,1.75,0.409035861492157,0.3761931359767914
color,pink,2.5,0.5741854310035706,0.46083495020866394
door,pink,2.25,0.31401628255844116,-0.038721561431884766
gown,pink,4.0,0.4597697854042053,0.05485689267516136
head,pink,3.0,0.408480703830719,0.1604175716638565
pear,pink,2.0,0.42944955825805664,0.3348013460636139
pillow,pink,3.5,0.4687158167362213,0.32153385877609253
rabbit,pink,2.0,0.4444637596607208,0.2637407183647156
shirt,pink,2.75,0.49329903721809387,0.27169328927993774
scarf,pink,3.0,0.46362626552581787,0.4478309452533722
nose,pink,3.0,0.40449267625808716,0.24407480657100677
chair,pink,2.25,0.34657126665115356,0.09673990309238434
crayon,pink,2.5,0.504032552242279,0.5677034258842468
elephant,pink,1.25,0.43507620692253113,0.2845919132232666
hat,pink,2.75,0.4437301754951477,0.3728717565536499
octopus,pink,2.2,0.40732792019844055,0.37241193652153015
peg,pink,2.5,0.3237057030200958,0.12934903800487518
towel,pink,3.0,0.45312732458114624,0.2529800534248352
book,pink,2.25,0.3564397394657135,0.09332899749279022
bow,pink,3.5,0.3776409327983856,0.1892612874507904
branch,pink,1.25,0.3113720417022705,0.19379860162734985
collar,pink,3.0,0.49038293957710266,0.4105308949947357
cup,pink,3.0,0.33286261558532715,0.34732818603515625
diamond,pink,2.25,0.3881777822971344,0.5325976014137268
dress,pink,3.5,0.47062915563583374,0.2598400413990021
girl,pink,2.0,0.465908944606781,0.09169679135084152
glass,pink,2.0,0.4276639521121979,0.29118838906288147
horse,pink,1.5,0.38823455572128296,0.25154468417167664
juice,pink,3.0,0.4370185434818268,0.29944169521331787
kitty,pink,1.25,0.40686115622520447,0.33515092730522156
lip,pink,5.0,0.4327373504638672,0.3074798882007599
rectangle,pink,3.0,0.45686647295951843,0.4947369396686554
spoon,pink,2.3333333333333335,0.35157978534698486,0.3755706548690796
tail,pink,1.75,0.43187475204467773,0.4040471911430359
tongue,pink,6.0,0.4148896634578705,0.30493801832199097
tummy,pink,2.0,0.40106722712516785,0.20678207278251648
whale,pink,1.25,0.39263519644737244,0.47114184498786926
yogurt,pink,3.3333333333333335,0.3742403984069824,0.2912156283855438
boot,pink,2.25,0.3659280836582184,0.35915693640708923
bear,pink,1.75,0.36300352215766907,0.311537504196167
cake,pink,3.0,0.4889328181743622,0.25987690687179565
flamingo,pink,6.666666666666667,0.4729129672050476,0.2881165146827698
lipstick,pink,4.0,0.5346251130104065,0.5400159955024719
tulip,pink,3.5,0.414596825838089,0.25134000182151794
jam,pink,2.5,0.30838119983673096,0.40508371591567993
soap,pink,2.6666666666666665,0.35128968954086304,0.41350817680358887
sticker,pink,3.0,0.4219381511211395,0.42831918597221375
sweater,pink,3.8,0.434902161359787,0.3398892283439636
sweet,pink,4.75,0.5089447498321533,0.26174622774124146
basement,pink,1.5,0.3299253284931183,-0.052731264382600784
beer,pink,1.5,0.39241430163383484,0.23070038855075836
bib,pink,3.75,0.39123114943504333,0.30130535364151
block,pink,3.0,0.3776516616344452,0.5222139954566956
boat,pink,2.0,0.38508716225624084,0.2462596595287323
cap,pink,3.3333333333333335,0.41822510957717896,0.4437515139579773
cart,pink,2.0,0.3332507312297821,0.058221712708473206
cast,pink,2.5,0.3403152525424957,0.2126591056585312
circle,pink,2.5,0.3803841471672058,0.4050286114215851
frog,pink,1.75,0.3937050402164459,0.4505297541618347
frosting,pink,4.0,0.3950612246990204,0.439187616109848
heart,pink,4.0,0.3808441460132599,0.31616175174713135
milk,pink,2.0,0.41247573494911194,0.27939802408218384
phone,pink,3.0,0.3506660461425781,0.03017491102218628
picture,pink,2.25,0.446833997964859,0.20304736495018005
ribbon,pink,3.6,0.5035719871520996,0.5043352246284485
skirt,pink,3.5,0.445709764957428,0.2818407416343689
tray,pink,2.5,0.377884179353714,0.31338727474212646
triangle,pink,2.5,0.473830908536911,0.5594059824943542
worm,pink,4.25,0.3273378610610962,0.3929189443588257
tutu,pink,5.25,0.45583629608154297,0.41376373171806335
bag,pink,3.0,0.403754323720932,0.18895640969276428
cheek,pink,3.6666666666666665,0.47152844071388245,0.2990873456001282
purse,pink,3.25,0.3588608205318451,0.26258087158203125
jewelry,pink,2.75,0.3619466722011566,0.24876150488853455
leg,pink,2.0,0.36685478687286377,0.20480744540691376
paper,pink,2.0,0.38919541239738464,0.32529062032699585
bowl,pink,3.25,0.3698351979255676,0.30977863073349
bubble,pink,3.25,0.4364606440067291,0.3076494336128235
car,pink,2.5,0.38231411576271057,0.20535056293010712
dragon,pink,2.0,0.4478314220905304,0.31195181608200073
floor,pink,1.75,0.36347174644470215,0.07878106087446213
honey,pink,1.25,0.4225829839706421,0.1485700011253357
pony,pink,2.6,0.42123252153396606,0.40616747736930847
sand,pink,1.75,0.4332275688648224,0.2515941560268402
sock,pink,2.25,0.4042316973209381,0.21428737044334412
table,pink,2.25,0.3880222737789154,0.10298532247543335
fish,pink,3.0,0.41779422760009766,0.34955528378486633
purple,pink,1.6666666666666667,0.8122231364250183,0.844201922416687
star,pink,2.0,0.39915117621421814,0.5737817287445068
egg,pink,2.0,0.40130192041397095,0.26853466033935547
muffin,pink,2.5,0.340760737657547,0.31858915090560913
board,pink,2.25,0.3192264139652252,0.29733607172966003
card,pink,3.0,0.42790737748146057,0.21245616674423218
fairy,pink,3.0,0.4203971028327942,0.16805888712406158
finger,pink,4.0,0.38843071460723877,0.26343509554862976
princess,pink,3.5,0.4060892164707184,0.3753319978713989
rose,pink,4.0,0.4614383280277252,0.2791598439216614
snail,pink,2.25,0.38445937633514404,0.3997823894023895
square,pink,2.75,0.42822539806365967,0.5404135584831238
suit,pink,2.0,0.37255293130874634,0.32104262709617615
wand,pink,4.0,0.3480079472064972,0.4088701903820038
window,pink,2.25,0.3269752562046051,0.038053229451179504
hair,pink,2.5,0.49065715074539185,0.16777457296848297
mouth,pink,6.5,0.3761533200740814,0.1863410919904709
rake,pink,1.75,0.24505829811096191,0.36640360951423645
eye,pink,2.0,0.41744229197502136,0.34423521161079407
garden,pink,1.5,0.4073685109615326,0.12860994040966034
lemonade,pink,3.75,0.45083189010620117,0.3378942608833313
scooter,pink,2.75,0.4165865182876587,0.2349003106355667
tool,pink,1.75,0.3004973232746124,0.3060415983200073
turtle,pink,1.6,0.41438812017440796,0.5191479325294495
blanket,pink,3.0,0.4061989486217499,0.31995823979377747
feather,pink,2.75,0.3776097595691681,0.18252572417259216
pant,pink,2.5,0.35918286442756653,0.05427221953868866
chocolate,pink,1.5,0.5167227983474731,0.45819032192230225
box,pink,2.5,0.4737919270992279,0.22987668216228485
hippo,pink,1.0,0.40826037526130676,0.24028241634368896
ring,pink,2.0,0.40379196405410767,0.25244879722595215
cupcake,pink,4.0,0.4347567856311798,0.3705280125141144
coat,pink,3.0,0.4627394378185272,0.32413771748542786
piano,pink,2.0,0.3647254407405853,0.13572050631046295
piece,pink,2.8,0.4053233861923218,0.3386998474597931
paint,pink,2.75,0.43315431475639343,0.374751478433609
peach,pink,3.5,0.5698986649513245,0.44421398639678955
sandal,pink,3.25,0.3522542119026184,0.2319754958152771
sword,pink,2.0,0.3426792323589325,0.3182625472545624
day,rainy,3.25,0.518840491771698,0.21699634194374084
picture,rainy,2.4,0.3282545804977417,0.07317862659692764
season,rainy,3.5,0.5760647654533386,0.7629201412200928
rock,rocky,6.0,0.5266321301460266,0.3573382496833801
truck,rocky,1.25,0.280996173620224,0.27893316745758057
arm,furry,4.5,0.3132443428039551,0.15100325644016266
cat,furry,5.0,0.5283573865890503,0.5022350549697876
bear,furry,5.5,0.35652437806129456,0.4415721893310547
gorilla,furry,4.666666666666667,0.4688015580177307,0.7254009246826172
kiss,furry,2.25,0.37466108798980713,0.37037861347198486
puppy,furry,5.75,0.4997316002845764,0.5399375557899475
tummy,furry,3.75,0.35644611716270447,0.3149624168872833
dog,furry,4.75,0.481244832277298,0.3451060652732849
foot,furry,3.25,0.3352508842945099,0.18641972541809082
fur,furry,6.25,0.6197486519813538,0.7655843496322632
head,furry,3.5,0.3326907455921173,0.21987797319889069
teddy,furry,4.75,0.47827425599098206,0.6147021651268005
coach,furry,1.75,0.19441944360733032,0.7085896730422974
tail,furry,5.0,0.451724648475647,0.444332480430603
duck,furry,2.3333333333333335,0.38477829098701477,0.43891799449920654
mountain,furry,2.5,0.3780764639377594,0.17635522782802582
puppet,giant,1.75,0.40291500091552734,0.04359837621450424
body,giant,2.5,0.3102808892726898,0.1459321230649948
octopus,giant,3.3333333333333335,0.4712850749492645,0.4749763607978821
mother,giant,3.5,0.3852258622646332,0.1531039923429489
pirate,giant,2.0,0.3514510691165924,0.447576642036438
leopard,giant,2.25,0.38464295864105225,0.5079188346862793
seal,giant,2.5,0.3454519510269165,0.4813624322414398
circle,giant,4.25,0.2828606367111206,0.35880619287490845
clay,giant,2.5,0.32349610328674316,0.17431555688381195
dog,giant,2.5,0.3716040849685669,0.39832329750061035
belt,giant,2.5,0.341604620218277,0.06472893059253693
carrot,giant,2.75,0.381342351436615,0.4583897590637207
frog,giant,2.5,0.4154132306575775,0.4025477468967438
pillow,giant,3.75,0.3630794882774353,0.10930456966161728
book,giant,2.25,0.3246658742427826,0.07631392031908035
bubble,giant,3.25,0.39561137557029724,0.3940052092075348
building,giant,3.0,0.3712632358074188,0.31885606050491333
caterpillar,giant,2.75,0.4012344479560852,0.5329996943473816
fish,giant,2.75,0.4115108549594879,0.41567614674568176
gorilla,giant,2.5,0.4629737436771393,0.6075331568717957
kitty,giant,2.25,0.3339066505432129,0.3551980257034302
lady,giant,1.75,0.3794814348220825,0.4651681184768677
movie,giant,2.6666666666666665,0.3461616337299347,0.061895716935396194
puzzle,giant,2.5,0.3666091859340668,0.08159122616052628
town,giant,2.5,0.3747861385345459,0.19769532978534698
juice,giant,1.25,0.32523664832115173,0.04177432879805565
baby,giant,2.3333333333333335,0.4274806082248688,0.2298882007598877
robot,giant,2.3333333333333335,0.45257219672203064,0.3962809443473816
truck,giant,5.0,0.40368780493736267,0.2553406059741974
food,giant,2.6666666666666665,0.36131158471107483,-0.058824680745601654
foot,giant,2.0,0.4564747214317322,0.19243621826171875
piece,giant,3.75,0.3444560468196869,0.25999078154563904
worm,giant,3.0,0.36938661336898804,0.551280677318573
bean,giant,2.25,0.3984620273113251,0.44829657673835754
head,giant,2.25,0.4512523114681244,0.11855447292327881
boy,giant,2.0,0.43404439091682434,0.387148916721344
cat,giant,2.5,0.35860997438430786,0.4171285331249237
creature,giant,3.25,0.4245298504829407,0.5396575331687927
eye,giant,1.75,0.34619054198265076,0.30375996232032776
leg,giant,2.5,0.3605646789073944,0.025729136541485786
lid,giant,3.0,0.3050140142440796,0.15379807353019714
lip,giant,3.25,0.31698524951934814,0.17546792328357697
shoe,giant,2.25,0.3533570170402527,0.06921372562646866
stick,giant,3.0,0.35921570658683777,0.04517880454659462
bucket,giant,2.5,0.3642416000366211,0.24971838295459747
mess,giant,4.0,0.35410094261169434,0.1224294900894165
potato,giant,2.5,0.37619152665138245,0.437782347202301
water,giant,3.3333333333333335,0.37228307127952576,0.017781641334295273
cup,hot,3.0,0.3441302478313446,0.2156047821044922
day,hot,3.25,0.40273889899253845,-0.007533025462180376
water,hot,5.0,0.4739215075969696,0.3186623454093933
bean,hot,3.0,0.357444703578949,0.11182387918233871
coffee,hot,4.75,0.4388701617717743,0.3409597873687744
door,hot,1.75,0.32838284969329834,-0.1110016256570816
fire,hot,6.75,0.4234510064125061,0.18795780837535858
honey,hot,3.0,0.371475487947464,0.11193747818470001
radiator,hot,5.0,0.4054080843925476,0.23118725419044495
rice,hot,4.5,0.3823573589324951,0.32217779755592346
shirt,hot,1.5,0.35391396284103394,0.0051081832498312
soup,hot,5.5,0.4298225939273834,0.3614044785499573
air,hot,3.75,0.46853700280189514,0.25519928336143494
rod,hot,3.5,0.42045047879219055,0.30967503786087036
bite,hot,2.75,0.3655651807785034,0.23341427743434906
pear,hot,1.75,0.30723142623901367,0.33038997650146484
pig,hot,3.25,0.34863919019699097,0.08930978924036026
aspen,hot,2.0,0.2126297652721405,0.18149787187576294
bacon,hot,5.5,0.37407660484313965,0.27827948331832886
candle,hot,6.0,0.3305460512638092,0.20945380628108978
car,hot,3.5,0.3450080156326294,0.06479500234127045
chicken,hot,4.5,0.40765321254730225,0.31438225507736206
circle,hot,2.0,0.24428418278694153,0.07316762208938599
ear,hot,1.75,0.27952349185943604,-0.001964915543794632
egg,hot,4.25,0.2894187867641449,0.13598880171775818
foot,hot,2.25,0.2879871129989624,0.03608454018831253
marshmallow,hot,3.75,0.36057162284851074,0.20784258842468262
muffin,hot,3.5,0.2866573929786682,0.3459309935569763
nose,hot,1.75,0.3899204730987549,0.13928067684173584
nugget,hot,3.75,0.29095718264579773,0.21100755035877228
roll,hot,3.5,0.36060893535614014,0.02998441830277443
strawberry,hot,1.5,0.3663743734359741,0.35216033458709717
sun,hot,7.0,0.4642331302165985,0.24914570152759552
telephone,hot,1.75,0.3281794786453247,0.06251535564661026
toast,hot,4.5,0.4381236732006073,0.3321687579154968
window,hot,1.75,0.30791956186294556,0.04753569886088371
wood,hot,2.5,0.35810402035713196,0.30198878049850464
table,hot,1.5,0.34236419200897217,0.12946666777133942
baby,hot,2.25,0.38809913396835327,0.045902371406555176
oven,hot,4.25,0.4025847315788269,0.25318050384521484
tea,hot,4.5,0.40837278962135315,0.35545915365219116
mitt,hot,2.75,0.3171238303184509,0.14216595888137817
cactus,hot,1.75,0.33824360370635986,0.1878674179315567
food,hot,4.6,0.38911643624305725,0.2589147686958313
peach,hot,2.5,0.40026018023490906,0.32088643312454224
pot,hot,3.75,0.37394970655441284,0.3648194968700409
stove,hot,5.25,0.43241578340530396,0.20029792189598083
waffle,hot,4.666666666666667,0.3306281566619873,0.24146606028079987
tub,hot,3.0,0.5277856588363647,0.13898125290870667
head,hot,3.25,0.3561338186264038,-0.005766613874584436
pea,hot,3.0,0.35383114218711853,0.14990423619747162
person,hot,4.0,0.2636512219905853,0.10337575525045395
carrot,hot,3.0,0.31367525458335876,0.31287845969200134
cereal,hot,2.75,0.32295915484428406,0.3399121165275574
cream,hot,3.25,0.3628310263156891,0.4025212526321411
freezer,hot,1.0,0.2971220910549164,0.29420560598373413
hand,hot,3.0,0.3980833888053894,-0.0077780503779649734
meatball,hot,5.0,0.3285491466522217,0.2615261673927307
milk,hot,2.6,0.3870171010494232,0.3101764917373657
powder,hot,1.25,0.3771725296974182,0.3148978650569916
son,hot,1.75,0.2750193178653717,0.07868672162294388
syrup,hot,2.0,0.2878812551498413,0.27697059512138367
towel,hot,3.25,0.40878021717071533,0.11466547101736069
blanket,hot,3.6666666666666665,0.3907466232776642,0.04034355655312538
ice,hot,1.6,0.39428651332855225,0.3689524829387665
steam,hot,6.666666666666667,0.47785577178001404,0.3009044826030731
cake,hot,3.0,0.3443831205368042,0.29408150911331177
jeans,hot,2.25,0.32479825615882874,-0.0013715906534343958
slide,hot,3.0,0.29968681931495667,0.0008233804255723953
bubble,hot,2.75,0.38910746574401855,0.2051035314798355
grill,hot,6.0,0.4296513795852661,0.32566124200820923
night,hot,3.5,0.42891016602516174,0.0029661115258932114
noodle,hot,4.5,0.41257205605506897,0.3110825717449188
rain,hot,2.0,0.3637624979019165,0.10522850602865219
broccoli,hot,5.0,0.3319629430770874,0.39386409521102905
beam,hot,3.25,0.30845654010772705,0.08855285495519638
celery,hot,2.0,0.32131901383399963,0.24534370005130768
donut,hot,3.0,0.30980560183525085,0.3768221437931061
frog,hot,2.75,0.2745508551597595,0.12857423722743988
grease,hot,4.0,0.39715123176574707,0.2469848096370697
log,hot,2.25,0.2811013162136078,0.17077337205410004
lunch,hot,5.0,0.38634374737739563,0.20499680936336517
pan,hot,4.0,0.4404310882091522,0.2347571700811386
paper,hot,2.0,0.3274652063846588,0.08572574704885483
pizza,hot,4.75,0.42424455285072327,0.2902545630931854
sky,hot,2.5,0.37975022196769714,0.15122917294502258
tongue,hot,2.25,0.3262144923210144,0.16702760756015778
tree,hot,1.5,0.23532775044441223,0.07426074147224426
cookie,hot,4.5,0.30474624037742615,0.2771773040294647
beer,hot,1.3333333333333333,0.3905385136604309,0.2454759031534195
bus,hot,2.25,0.3308272659778595,-0.04656565189361572
chip,hot,2.75,0.3181014060974121,0.42530500888824463
dough,hot,2.5,0.36136114597320557,0.29956164956092834
glue,hot,3.5,0.3228149712085724,0.11294092983007431
gun,hot,2.75,0.3824799358844757,0.4220052659511566
guy,hot,3.5,0.37876221537590027,-0.06851670891046524
juice,hot,2.25,0.3759114146232605,0.30523136258125305
pool,hot,3.3333333333333335,0.4064232110977173,0.12049853801727295
tent,hot,2.75,0.28526192903518677,0.11865296959877014
wing,hot,3.75,0.27344223856925964,0.12324629724025726
pickle,hot,2.6666666666666665,0.39371493458747864,0.3345136046409607
leg,hot,2.75,0.34509557485580444,-0.07029052823781967
body,hot,3.25,0.2731417417526245,-0.01685711368918419
coal,hot,3.25,0.40515372157096863,0.1595231145620346
corn,hot,5.0,0.35703757405281067,0.39649510383605957
plastic,hot,2.5,0.41622602939605713,0.19915126264095306
shark,hot,1.5,0.2740474343299866,0.1830703169107437
swing,hot,2.75,0.3367588520050049,0.021416297182440758
turtle,hot,2.0,0.26920589804649353,0.16963112354278564
penguin,hot,1.5,0.24933256208896637,0.21675138175487518
bike,hot,2.25,0.32698681950569153,0.13760678470134735
