doc_id,sentence,adj,noun,coder_id
10621200711,"but there's blue moons, right?",blue,moons,udpipe
10621200715,good job.,good,job,udpipe
10621200732,"um -- then you have to put them away in the right spot, right?",right,spot,udpipe
10621200739,nice job.,nice,job,udpipe
10621200746,you're doing a good job.,good,job,udpipe
10621200777,that's a big moon huh?,big,moon,udpipe
10621200798,last week it was raining.,last,week,udpipe
10621200840,a north -- a northern+lynx.,northern,lynx,udpipe
10621200855,the european+green -- the european+grass+snake at the right.,green,snake,udpipe
10621200855,the european+green -- the european+grass+snake at the right.,european,grass,udpipe
10621200859,polar+bears.,polar,bears,udpipe
10621200861,oh they're very good swimmers.,good,swimmers,udpipe
10621200873,"eh, same thing isn't it?",same,thing,udpipe
10621200886,yeah did you watch that the other day?,other,day,udpipe
10621200890,"did you watch that the other day, special on hippos?",other,day,udpipe
10621200920,most of the world seas with common and tropical waters.,common,waters,udpipe
10621200946,look at that big guy.,big,guy,udpipe
10621200958,bottom left is the largest in the country.,bottom,left,udpipe
10621200959,the south+african bull+frog.,african,south,udpipe
10621200963,seventeen inches.,seventeen,inches,udpipe
10621200978,bottom left corner of the page.,bottom,corner,udpipe
10621200978,bottom left corner of the page.,left,corner,udpipe
10621201005,why would they take a picture of an elephant-'s butt?,elephant,butt,udpipe
10621201015,oh that's a silly picture.,silly,picture,udpipe
10621201021,this is Drew-'s library book.,library,book,udpipe
10621201043,I found a -- a smaller puzzle for you.,smaller,puzzle,udpipe
10621201048,it was the -- it was the hundred piece.,hundred,piece,udpipe
10621201052,this was Trevor-'s when he was little but I think there's pieces missing out of that because that's old.,little,-'s,udpipe
10621201052,this was Trevor-'s when he was little but I think there's pieces missing out of that because that's old.,missing,pieces,udpipe
10621201057,Teletubbie puzzle.,teletubbie,puzzle,udpipe
10621201086,could you pass me that blue pencil?,blue,pencil,udpipe
10621201087,the baby blue one?,blue,baby,udpipe
10621201175,it's a big today.,big,today,udpipe
10621201176,first day of autumn is Saturday.,first,day,udpipe
10621201184,and Saturday's the first day of Fall.,first,day,udpipe
10621201187,because I had to put that big box in there.,big,box,udpipe
10621201192,we got to put that big box from the popcorn maker.,big,box,udpipe
10621201205,did you sleep with him last night?,last,night,udpipe
10621201216,that's a pretty big bug.,big,bug,udpipe
10621201258,come back to the nurse-'s office at noon.,nurse,office,udpipe
10621201298,remember how Trevor was trying to take that big pill.,big,pill,udpipe
10621201299,he was having hard time.,hard,time,udpipe
10621201309,I went down stairs and looked and it was just sugar free fat -- fat free.,sugar,fat,udpipe
10621201309,I went down stairs and looked and it was just sugar free fat -- fat free.,free,fat,udpipe
10621201309,I went down stairs and looked and it was just sugar free fat -- fat free.,free,fat,udpipe
10621201310,and I don't want you to have that sugar free stuff.,free,stuff,udpipe
10621201324,"oh now he's eating the big bug, huh?",big,bug,udpipe
10621201362,it is early morning in Florida everglades.,early,morning,udpipe
10621201366,two eyes peer above the murky water.,murky,water,udpipe
10621201386,where is your bunny blanket?,bunny,blanket,udpipe
10621201398,the alligators sharp teeth close.,sharp,teeth,udpipe
10621201401,alligators are mighty hunters.,mighty,hunters,udpipe
10621201403,"and one of the oldest hunters, yeah.",oldest,hunters,udpipe
10621201414,"they're the oldest hunters, or predators, known on earth.",oldest,hunters,udpipe
10621201438,alligators and crocodiles are two different things.,different,things,udpipe
10621201439,two different animals.,different,animals,udpipe
10621201440,two different reptiles.,different,reptiles,udpipe
10621201441,the chinese alligator can be found in Yang+Zing+river in China.,chinese,alligator,udpipe
10621201443,that's a chinese alligator.,chinese,alligator,udpipe
10621201444,"the American alligator lives in the southern east -- southeastern United+States, like Florida, Texas and Louisiana.",american,lives,udpipe
10621201444,"the American alligator lives in the southern east -- southeastern United+States, like Florida, Texas and Louisiana.",southern,east,udpipe
10621201448,their skin is made of hard scales.,hard,scales,udpipe
10621201450,"alligators have powerful tales, huge strong jaws and um -- sharp teeth.",powerful,tales,udpipe
10621201450,"alligators have powerful tales, huge strong jaws and um -- sharp teeth.",huge,jaws,udpipe
10621201450,"alligators have powerful tales, huge strong jaws and um -- sharp teeth.",strong,jaws,udpipe
10621201450,"alligators have powerful tales, huge strong jaws and um -- sharp teeth.",sharp,teeth,udpipe
10621201466,it's a long story.,long,story,udpipe
10621201476,"reptiles are cold blooded animals, right?",cold,animals,udpipe
10621201499,the female alligator is building a nest right here.,female,alligator,udpipe
10621201505,little baby alligators.,little,alligators,udpipe
10621201507,an alligator can lay up to forty eggs.,forty,eggs,udpipe
10621201510,each egg is a little bit larger than a hen-'s egg.,little,bit,udpipe
10621201524,"when she sees a hungry raccoon come near, she races over to protect her eggs.",hungry,raccoon,udpipe
10621201538,inside their hard shells the -- the hatchlings yelp and croak.,hard,shells,udpipe
10621201542,good luck.,good,luck,udpipe
10621201550,"she could hear those little &ee &ee &ee, croaking and yelping.",little,&ee,udpipe
10621201555,could you imagine all those sharp teeth and she's got those little tiny egg in her mouth?,sharp,teeth,udpipe
10621201555,could you imagine all those sharp teeth and she's got those little tiny egg in her mouth?,little,egg,udpipe
10621201555,could you imagine all those sharp teeth and she's got those little tiny egg in her mouth?,tiny,egg,udpipe
10621201559,mother alligators take good care of their young.,good,care,udpipe
10621201563,meanwhile she is keeping close eye on a hawk in a tree nearby.,close,eye,udpipe
10621201572,"the hawks, raccoons and black snakes like to eat baby alligators.",black,snakes,udpipe
10621201583,sometimes they share food.,share,food,udpipe
10621201584,when there is a dry spell they share what little water they can find.,dry,spell,udpipe
10621201584,when there is a dry spell they share what little water they can find.,little,water,udpipe
10621201592,this hatchling has already learned an important signal.,important,signal,udpipe
10621201613,adult alligators grow a little bit everyday for the rest of their lives.,little,bit,udpipe
10621201614,a male alligator can grow up to fourteen feet long as long as -- as long as a station wagon.,male,alligator,udpipe
10621201628,alligators are strong swimmers.,strong,swimmers,udpipe
10621201635,at top speed an alligator sometimes rises out of the water.,top,speed,udpipe
10621201642,"after this feast, the alligator will not need to eat again for a long time.",long,time,udpipe
10621201643,an adult alligator can survive on one big meal for a whole year.,big,meal,udpipe
10621201643,an adult alligator can survive on one big meal for a whole year.,whole,year,udpipe
10621201644,a whole year!,whole,year,udpipe
10621201646,"like if he ate that deer, he wouldn't have to eat until his next birthday.",next,birthday,udpipe
10621201649,yeah that's a long time.,long,time,udpipe
10621201655,every year there is less and less space for alligators.,less,space,udpipe
10621201655,every year there is less and less space for alligators.,less,space,udpipe
10621201658,that's a good book.,good,book,udpipe
10621201685,it's a little chilly.,little,chilly,udpipe
10621201700,"cloudy day, a little chilly out.",cloudy,day,udpipe
10621201707,there's a whale book over there.,whale,book,udpipe
10621201715,this is Mommy-'s great buy.,great,buy,udpipe
10621201719,get your bunny blanket.,bunny,blanket,udpipe
10621201724,oh this is on whales and other sea mammals.,other,mammals,udpipe
10621201726,do you remember whale+watching last year?,last,year,udpipe
10621201735,"oh that's probably the whale+shark which is the biggest sea mammal, isn't it?",whale,shark,udpipe
10621201735,"oh that's probably the whale+shark which is the biggest sea mammal, isn't it?",biggest,mammal,udpipe
10621201743,it's the biggest sea mammal.,biggest,mammal,udpipe
10621201749,some whales have long tough bristles called baleen hanging down inside their mouths instead of teeth.,long,bristles,udpipe
10621201749,some whales have long tough bristles called baleen hanging down inside their mouths instead of teeth.,tough,bristles,udpipe
10621201752,look at their big tusks.,big,tusks,udpipe
10621201772,most humans can only hold their breath for a minute or so.,most,humans,udpipe
10621201773,"two hours, holy smokes.",holy,smokes,udpipe
10621201778,which mammals -- which mammals take the longest journey?,longest,journey,udpipe
10621201787,that's an elephant+seal.,elephant,seal,udpipe
10621201788,humpback+whales.,humpback,whales,udpipe
10621201791,remember that whale shark they let you -- the scuba+diver hopped on.,whale,shark,udpipe
10621201797,blue+whales have massive appetites.,blue,whales,udpipe
10621201797,blue+whales have massive appetites.,massive,appetites,udpipe
10621201800,a walrus has a thick mustache of about six+hundred whiskers around its snout.,thick,mustache,udpipe
10621201804,why are killer+whales black and white?,black,whales,udpipe
10621201806,the killer+whale-'s back and white -- whale-'s black and white coloring looks very striking but could be camouflage.,whale,-'s,udpipe
10621201806,the killer+whale-'s back and white -- whale-'s black and white coloring looks very striking but could be camouflage.,whale,-'s,udpipe
10621201806,the killer+whale-'s back and white -- whale-'s black and white coloring looks very striking but could be camouflage.,black,coloring,udpipe
10621201818,they got a new baby beluga at the Shedd+Aquarium.,new,beluga,udpipe
10621201819,a little baby beluga+whale.,little,baby,udpipe
10621201822,which are the biggest sea mammals -- um -- sea babies?,biggest,mammals,udpipe
10621201824,when a baby blue+whale is born it weighs two and three tons and drinks about five hundred ###,blue,whale,udpipe
10621201847,that's a long time to sleep.,long,time,udpipe
10621201848,you got too much sleep.,much,sleep,udpipe
10621201932,sixty seconds.,sixty,seconds,udpipe
10621201940,because you have the hundredth day of school.,hundredth,day,udpipe
10621201941,you have a big party that day.,big,party,udpipe
10621201952,that's a hot blanket.,hot,blanket,udpipe
10621201954,oh it's a soft blanket.,soft,blanket,udpipe
10621201962,hey did I give you that lolligagger the other day?,other,day,udpipe
10621202048,no more kisses.,more,kisses,udpipe
10621202049,no more kisses.,more,kisses,udpipe
10621202050,no more kisses.,more,kisses,udpipe
10621202057,no more kisses.,more,kisses,udpipe
10621202067,big hug.,big,hug,udpipe
10621202068,"ok, nice kiss.",ok,kiss,udpipe
10621202068,"ok, nice kiss.",nice,kiss,udpipe
10621202069,now big hug.,big,hug,udpipe
10621202070,big hug.,big,hug,udpipe
10621202079,good+bye.,good,bye,udpipe
10621202085,"this is probably Trevor again, bud.",trevor,bud,udpipe
10621202105,a couple more pieces here.,more,pieces,udpipe
10621202153,is that a spiny lobster?,spiny,lobster,udpipe
10621202156,"with the big claws, huh?",big,claws,udpipe
10621202162,he's got a venomous tail.,venomous,tail,udpipe
10640100178,Walkie walkie,walkie,walkie,udpipe
10640100184,"good thing it's decaf, right?",good,thing,udpipe
10640100302,Walkie walkie walkie,walkie,walkie,udpipe
10640100362,whose fat fingers are those?,fat,fingers,udpipe
10640100485,my little baby,little,baby,udpipe
10640100498,mommy's ear hurts,ear,hurts,udpipe
10640100615,what's wrong baby?,wrong,baby,udpipe
10640100657,have a little bit of juice,little,bit,udpipe
10640100710,"spongy, be a good girl",good,girl,udpipe
10640100824,good baby,good,baby,udpipe
10640100884,oopsie daisy,oopsie,daisy,udpipe
10640100909,Shhh shhh shhh,shhh,shhh,udpipe
10640200029,dusty busty,dusty,busty,udpipe
10640200221,Justin say oh man.,oh,man,udpipe
10640200273,dusty busty,dusty,busty,udpipe
10640200285,my poor baby.,poor,baby,udpipe
10640200315,Na_Na say oh man!,oh,man,udpipe
10640200363,that's little old man.,old,man,udpipe
10640200364,do the little old man face.,little,face,udpipe
10640200364,do the little old man face.,old,man,udpipe
10640200365,where's my little old man face?,little,face,udpipe
10640200365,where's my little old man face?,old,man,udpipe
10640200367,we got to let it cool off though a little bit.,little,bit,udpipe
10640200479,### little piece of meat.,little,piece,udpipe
10640200483,Na_Na say oh man!,oh,man,udpipe
10640200512,I'm only going to give you a little bit.,little,bit,udpipe
10640200627,"no, I found one more piece.",more,piece,udpipe
10640200710,dusty busty,dusty,busty,udpipe
10640200723,dusty busty,dusty,busty,udpipe
10640200770,dusty busty,dusty,busty,udpipe
10640200782,dusty busty,dusty,busty,udpipe
10640200784,my poor baby got a hickey on his neck.,poor,baby,udpipe
10640300130,you want a little drink?,little,drink,udpipe
10640300176,"dance, big boy.",big,boy,udpipe
10640300280,good baby.,good,baby,udpipe
10640300352,crazy boy.,crazy,boy,udpipe
10640400016,good boy.,good,boy,udpipe
10640400081,blankie pacie.,blankie,pacie,udpipe
10640400086,blankie pacie.,blankie,pacie,udpipe
10640400114,why you good guy?,good,guy,udpipe
10640400115,Lookie lookie lookie.,lookie,lookie,udpipe
10640400140,good boy.,good,boy,udpipe
10640400143,good boy.,good,boy,udpipe
10640400150,"Justin, show me those pretty eyes.",pretty,eyes,udpipe
10640400213,he's got a big head like yours.,big,head,udpipe
10640400217,you're the raar baby.,raar,baby,udpipe
10640400219,raar like a big boy.,big,boy,udpipe
10640400237,brush teethies.,brush,teethies,udpipe
10640400247,clean the room.,clean,room,udpipe
10640400266,good boy.,good,boy,udpipe
10640400272,look at that nasty blankie.,nasty,blankie,udpipe
10640400301,"that nasty, ugly blankie.",nasty,blankie,udpipe
10640400301,"that nasty, ugly blankie.",ugly,blankie,udpipe
10640400339,bad boy.,bad,boy,udpipe
10640400343,bad boy.,bad,boy,udpipe
10640400385,where's the other fire+truck?,other,truck,udpipe
10640400402,"yeah, new shoes.",new,shoes,udpipe
10640400506,where's my viejito face?,viejito,face,udpipe
10640400521,where's my viejito face?,viejito,face,udpipe
10640400574,"you're so pretty, baby boy.",baby,boy,udpipe
10640400689,open shut.,open,shut,udpipe
10640400690,no open shut?,open,shut,udpipe
10640400785,good boy.,good,boy,udpipe
10640400786,open shut.,open,shut,udpipe
10640400808,"Justin, look at your smoky circles.",smoky,circles,udpipe
10640400919,"open shut, Justin.",open,shut,udpipe
10640400936,where's that viejito face?,viejito,face,udpipe
10640400972,do open shut.,open,shut,udpipe
10640500048,you want your other books?,other,books,udpipe
10640500049,you want mommy get your other books?,other,books,udpipe
10640500076,open door.,open,door,udpipe
10640500077,that's Spongy open door.,spongy,door,udpipe
10640500077,that's Spongy open door.,open,door,udpipe
10640500079,open door.,open,door,udpipe
10640500080,open door.,open,door,udpipe
10640500125,they're thick -- they're fat pages.,fat,pages,udpipe
10640500180,happy birth+day.,happy,day,udpipe
10640500229,whose big feet are these?,big,feet,udpipe
10640500308,let's clean honey.,clean,honey,udpipe
10640500632,ugly mama.,ugly,mama,udpipe
10640500633,very ugly mama.,ugly,mama,udpipe
10640500718,"oh, you and your bubble wrap.",bubble,wrap,udpipe
10640500781,you play new game?,new,game,udpipe
10640500809,ok ok ok.,ok,ok,udpipe
10640500809,ok ok ok.,ok,ok,udpipe
10640500831,let's play a new game.,new,game,udpipe
10640600005,big boy.,big,boy,udpipe
10640600042,can I tickle the other leg.,other,leg,udpipe
10640600336,bad baby.,bad,baby,udpipe
10640600349,"oh yours, your warm neck.",warm,neck,udpipe
10640600350,hairy arms.,hairy,arms,udpipe
10640600404,"ew, sweat head.",ew,head,udpipe
10640600404,"ew, sweat head.",sweat,head,udpipe
10640600433,why you smelling mommy's hands?,smelling,mommy,udpipe
10640600439,that's called clean hands.,clean,hands,udpipe
10640600490,yum yum.,yum,yum,udpipe
10640600639,oops oops.,oops,oops,udpipe
10640600686,aye yieyie.,aye,yieyie,udpipe
10640600713,look at that old man.,old,man,udpipe
10640600799,"oh, this is a pretty color.",pretty,color,udpipe
10640600803,oh that's a bad word.,bad,word,udpipe
10640700018,lazy bum.,lazy,bum,udpipe
10640700032,little box.,little,box,udpipe
10640700117,ok ok ok.,ok,ok,udpipe
10640700117,ok ok ok.,ok,ok,udpipe
10640700148,"give it a few minutes, ok?",few,minutes,udpipe
10640700153,I'll get you more juice.,more,juice,udpipe
10640700162,good job.,good,job,udpipe
10640700166,little baby.,little,baby,udpipe
10640700178,yeah the blue ones.,blue,ones,udpipe
10640700179,good job.,good,job,udpipe
10640700210,good job.,good,job,udpipe
10640700278,you dirty feet.,dirty,feet,udpipe
10640700336,peep peep.,peep,peep,udpipe
10640700480,that's the same thing.,same,thing,udpipe
10640700581,one more person.,more,person,udpipe
10640700655,good boy.,good,boy,udpipe
10640700679,you going to go watch tv for a little bit huh?,little,bit,udpipe
10640700846,the other doggy.,other,doggy,udpipe
10640700851,here lizard lizard lizard.,lizard,lizard,udpipe
10640701046,there's two green ones Justin.,green,ones,udpipe
10640701132,aw man.,aw,man,udpipe
10640701203,apple bobbing.,apple,bobbing,udpipe
10640701232,it's almost time to go play your games I think.,almost,time,udpipe
10640800030,you scared potty?,scared,potty,udpipe
10640800161,it's making funny noise.,funny,noise,udpipe
10640800163,it's making a funny noise now.,funny,noise,udpipe
10640800191,you're going to -- see look -- you're already making it make funny noises.,funny,noises,udpipe
10640800196,you got it making funny noises.,funny,noises,udpipe
10640800300,let's go in front room.,front,room,udpipe
10640800361,new song.,new,song,udpipe
10640800371,press ok.,ok,press,udpipe
10640800411,good boy.,good,boy,udpipe
10640800481,good boy.,good,boy,udpipe
10640800509,good boy.,good,boy,udpipe
10640800513,good boy.,good,boy,udpipe
10640800602,good boy.,good,boy,udpipe
10640800631,good boy.,good,boy,udpipe
10640800637,those are all going to take up free spaces.,free,spaces,udpipe
10640800647,good boy.,good,boy,udpipe
10640800732,do your right arm.,right,arm,udpipe
10640800859,you did the same thing.,same,thing,udpipe
10640800909,you want mama go in front room?,front,room,udpipe
10640800995,give it a few minutes.,few,minutes,udpipe
10640900041,good boy.,good,boy,udpipe
10640900191,there's no more PBSKids.,more,pbskids,udpipe
10640900236,for the third time today.,third,time,udpipe
10640900415,little brat.,little,brat,udpipe
10640900473,don't be bad baby.,bad,baby,udpipe
10641000118,sky diving.,sky,diving,udpipe
10641000119,sky diving.,sky,diving,udpipe
10641000197,crazy cat.,crazy,cat,udpipe
10641000238,good boy.,good,boy,udpipe
10641000328,stinky potty.,stinky,potty,udpipe
10641000363,sorry buddy.,sorry,buddy,udpipe
10641000423,crazy kid.,crazy,kid,udpipe
10641000632,you're a very smart boy.,smart,boy,udpipe
10641100043,here's more juice.,more,juice,udpipe
10641100268,good boy.,good,boy,udpipe
10641100347,I wanted to get this one last time.,last,time,udpipe
10641100364,that's your favorite word.,favorite,word,udpipe
10641100437,"oops, sorry baby.",sorry,baby,udpipe
10641100459,are you cold baby?,cold,baby,udpipe
10641100540,good job.,good,job,udpipe
10641100550,well switch.,well,switch,udpipe
10641100573,see if there's any good shows.,good,shows,udpipe
10641100592,you want to watch the funny animals?,funny,animals,udpipe
10641100595,"look, let's watch the funny animals.",funny,animals,udpipe
10641100597,"let's watch some funny animals, ok?",funny,animals,udpipe
10641100598,you want to watch funny animals?,funny,animals,udpipe
10641100615,hot+dog.,hot,+dog,udpipe
10641100626,"they call those kids, the little baby goats.",little,goats,udpipe
10641100652,go turn it in the other room.,other,room,udpipe
10641100670,nasty dog.,nasty,dog,udpipe
10641100675,good doggie.,good,doggie,udpipe
10641100676,what a smart dog.,smart,dog,udpipe
10641100696,see that's the good thing about this.,good,thing,udpipe
10641100714,oh good guy.,good,guy,udpipe
10641100715,good kitty.,good,kitty,udpipe
10641100716,say good cat.,good,cat,udpipe
10641100730,is that bunny jumping?,bunny,jumping,udpipe
10641100731,want some orange juice?,orange,juice,udpipe
10641200011,you want gold+fish?,gold,fish,udpipe
10641200016,look at your messy face.,messy,face,udpipe
10641200039,"well Mommy's going to go on the other computer, ok?",other,computer,udpipe
10641200349,you ok son?,ok,son,udpipe
10641200352,funny bone.,funny,bone,udpipe
10641200355,you got your funny bone son?,funny,son,udpipe
10641200628,what are you doing crazy kid?,crazy,kid,udpipe
10650100005,"act natural, James",natural,act,udpipe
10650100040,is that you when you were a little baby?,little,baby,udpipe
10650100062,"yeah, Dillon's making a funny face",funny,face,udpipe
10650100081,let's look at one more picture,more,picture,udpipe
10650100117,that is one fun wrapper,fun,wrapper,udpipe
10650100118,good job,good,job,udpipe
10650100141,you want to go get a better book,better,book,udpipe
10650100155,that is one fun Reese's wrapper,fun,reese,udpipe
10650100200,want to go get a different book?,different,book,udpipe
10650100202,"yeah, that funny lady is still watching",funny,lady,udpipe
10650100203,is that a good sound?,good,sound,udpipe
10650100204,let's get a different book,different,book,udpipe
10650100205,let's get a different book,different,book,udpipe
10650100247,all that good food,good,food,udpipe
10650100269,that nameless woman you live with,nameless,woman,udpipe
10650100270,daddy and the nameless woman,nameless,woman,udpipe
10650100285,good job,good,job,udpipe
10650100286,good job,good,job,udpipe
10650100374,"yeah, mommy's going to do a little bit of work",little,bit,udpipe
10650100407,you're hungry boy,hungry,boy,udpipe
10650100408,hungry boy,hungry,boy,udpipe
10650100417,and she has a red light on her camera,red,light,udpipe
10650100418,you like red lights,red,lights,udpipe
10650100423,she wants to see if you have good table manners,good,manners,udpipe
10650100472,you want some more milk?,more,milk,udpipe
10650100474,you want more milk?,more,milk,udpipe
10650100607,hidden chambers,hidden,chambers,udpipe
10650100633,good job,good,job,udpipe
10650100635,that's hard for a little guy to do,little,guy,udpipe
10650100636,good job,good,job,udpipe
10650100660,good job,good,job,udpipe
10650100687,good job,good,job,udpipe
10650100696,what you doing little boy?,little,boy,udpipe
10650100702,good job,good,job,udpipe
10650100710,there's that red light again,red,light,udpipe
10650100714,where's the other guy?,other,guy,udpipe
10650100715,"oh, here's the green guy",green,guy,udpipe
10650100717,I don't know where the blue guy is,blue,guy,udpipe
10650100718,the blue guy is lost,blue,guy,udpipe
10650100730,where's the green guy?,green,guy,udpipe
10650100731,where's the green guy?,green,guy,udpipe
10650100747,smart boy,smart,boy,udpipe
10650100757,can we read a different book?,different,book,udpipe
10650100758,can we read a different book?,different,book,udpipe
10650100764,and her ugly mother,ugly,mother,udpipe
10650100784,clean babies in the tub,clean,babies,udpipe
10650100812,want to go get a different book?,different,book,udpipe
10650100813,look at all those other wonderful books there that aren't this one,other,books,udpipe
10650100813,look at all those other wonderful books there that aren't this one,wonderful,books,udpipe
10650100823,"""I'm a little tea+pot short and stout""",little,pot,udpipe
10650100823,"""I'm a little tea+pot short and stout""",short,stout,udpipe
10650100831,"""I'm a little tea+pot short and stout""",little,pot,udpipe
10650100831,"""I'm a little tea+pot short and stout""",short,stout,udpipe
10650100841,want to do itsy+bitsy spider?,bitsy,spider,udpipe
10650100850,"""the itsy+bitsy spider""",itsy,spider,udpipe
10650100850,"""the itsy+bitsy spider""",bitsy,spider,udpipe
10650100852,"""the itsy+bitsy spider""",itsy,spider,udpipe
10650100852,"""the itsy+bitsy spider""",bitsy,spider,udpipe
10650100904,I'm a little pliers,little,pliers,udpipe
10650100912,good job,good,job,udpipe
10650100913,good job,good,job,udpipe
10650100916,"""I'm a little tea+pot short and stout""",little,pot,udpipe
10650100916,"""I'm a little tea+pot short and stout""",short,stout,udpipe
10650100923,"""I'm a little tea+pot short and stout""",little,pot,udpipe
10650100923,"""I'm a little tea+pot short and stout""",short,stout,udpipe
10650100948,"""I'm a little tea+pot short and stout""",little,pot,udpipe
10650100948,"""I'm a little tea+pot short and stout""",short,stout,udpipe
10650100972,"""I'm a little coffee pot short and stout""",little,pot,udpipe
10650100972,"""I'm a little coffee pot short and stout""",short,stout,udpipe
10650100979,"""itsy+bitsy spider""",bitsy,spider,udpipe
10650100988,"""and the itsy+bitsy spider went up the spout again""",itsy,spider,udpipe
10650100988,"""and the itsy+bitsy spider went up the spout again""",bitsy,spider,udpipe
10650100993,"duck goes, ""quack quack quack""",quack,quack,udpipe
10650101013,"""the itsy+bitsy spider went up the water spout""",itsy,spider,udpipe
10650101013,"""the itsy+bitsy spider went up the water spout""",bitsy,spider,udpipe
10650101015,see the little spider,little,spider,udpipe
10650101018,"those are some resilient balloons, little boy",resilient,balloons,udpipe
10650101018,"those are some resilient balloons, little boy",little,boy,udpipe
10650101019,one of these days you're going to learn a hard lesson about balloons.,hard,lesson,udpipe
10650101026,I think I hear the blue ball,blue,ball,udpipe
10650101031,good job,good,job,udpipe
10650101032,where's the other part?,other,part,udpipe
10650101037,what are you going to do with that big ball?,big,ball,udpipe
10650101038,"oh, good job",good,job,udpipe
10650101052,it went the other way,other,way,udpipe
10650101057,good job,good,job,udpipe
10650101068,good job,good,job,udpipe
10650101071,that's a big heavy ball,big,ball,udpipe
10650101071,that's a big heavy ball,heavy,ball,udpipe
10650101074,we've got to get you some better rolling balls,better,rolling,udpipe
10650101089,I think it went in the other room,other,room,udpipe
10650101097,it's a big ball,big,ball,udpipe
10650101098,oh it's such a big ball,big,ball,udpipe
10650101100,where are the other guys?,other,guys,udpipe
10650101112,good job,good,job,udpipe
10650200048,you want to read a different book?,different,book,udpipe
10650200071,"oops, it goes in the other way.",other,way,udpipe
10650200081,good job!,good,job,udpipe
10650200104,there's that funny lady with the video camera.,funny,lady,udpipe
10650200111,what are we done reading?,done,reading,udpipe
10650200118,you going to get in your high+chair?,high,chair,udpipe
10650200153,a few more raisins and then that's it.,few,raisins,udpipe
10650200153,a few more raisins and then that's it.,more,raisins,udpipe
10650200155,stinky dog,stinky,dog,udpipe
10650200156,stinky dog,stinky,dog,udpipe
10650200197,"yeah, it's the same bear.",same,bear,udpipe
10650200209,a red heart?,red,heart,udpipe
10650200210,do you see the red heart on the picture?,red,heart,udpipe
10650200222,"""once upon a time there lived a white bear whose name was Theodoruslarkusmartinez, but his mother called him Ted.""",white,bear,udpipe
10650200243,"""Ted ran to her voice and gave her a big hug.""",big,hug,udpipe
10650200262,"""I will knit you a scarf with your name in red ###""",red,#,udpipe
10650200318,"that's the big, fat, hairy spider.",hairy,spider,udpipe
10650200324,"that's the big, fat, hairy spider.",hairy,spider,udpipe
10650200367,"oh, that's a good book.",good,book,udpipe
10650200421,you got a nice gift from your Grandpa.,nice,gift,udpipe
10650200457,good job.,good,job,udpipe
10650200490,want some more apple?,more,apple,udpipe
10650200513,I'll give it one more try.,more,try,udpipe
10650200549,where's daddy's legal pad?,legal,pad,udpipe
10650200567,otherwise known as late Christmas cards.,late,cards,udpipe
10650200597,"""there was an old stone wall.""",old,wall,udpipe
10650200615,"see the other mice are all working, and Frederick is sitting there with his eyes closed.",other,mice,udpipe
10650200647,good job.,good,job,udpipe
10650200693,kitty+cat has a red ribbon on its neck.,red,ribbon,udpipe
10650200819,those are little bitty birdies.,little,birdies,udpipe
10650200819,those are little bitty birdies.,bitty,birdies,udpipe
10650200823,"""in the summer little green apples cover the tree.""",little,apples,udpipe
10650200823,"""in the summer little green apples cover the tree.""",green,apples,udpipe
10650200825,"""Billy, Kim and Alex had a good time picking the apples.""",good,time,udpipe
10650200827,"""and they had a better time eating them.""",better,time,udpipe
10650200843,"""in the summer little green apples covered the tree.""",little,apples,udpipe
10650200843,"""in the summer little green apples covered the tree.""",green,apples,udpipe
10650200845,"""Billy, Kim and Alex had a good time picking the apples.""",good,time,udpipe
10650200846,"""and a better time eating them.""",better,time,udpipe
10650200857,"""in the summer little green apples covered the tree.""",little,apples,udpipe
10650200857,"""in the summer little green apples covered the tree.""",green,apples,udpipe
10650200860,"""Billy, Kim and Alex had a good time picking the apples.""",good,time,udpipe
10650200861,"""and a better time eating them.""",better,time,udpipe
10650200888,"yeah, that's where Hadley lives.",hadley,lives,udpipe
10650200939,and a red one and a green one and a blue balloon.,blue,balloon,udpipe
10650200965,see the smiling kids?,smiling,kids,udpipe
10650201168,"""six quiet dogs""",quiet,dogs,udpipe
10650201174,"""nine dogs on a moonlit night.""",moonlit,night,udpipe
10650201192,that's a good book.,good,book,udpipe
10650201198,mommy's other hand.,other,hand,udpipe
10650201207,good job!,good,job,udpipe
10650201249,reading that is hard work.,hard,work,udpipe
10650201268,maybe there's a real doggie out there.,real,doggie,udpipe
10650201306,Dame alumni stickers.,dame,stickers,udpipe
10650201306,Dame alumni stickers.,alumni,stickers,udpipe
10650201308,"those are the best kind, Jay.",best,kind,udpipe
10650300010,they're not necessarily the best ones.,best,ones,udpipe
10650300015,the big train that slides open or this one?,big,train,udpipe
10650300031,are you showing off a little bit?,little,bit,udpipe
10650300055,that's a good sound.,good,sound,udpipe
10650300065,what a great present that was.,great,present,udpipe
10650300095,"yeah, you dig holes in the sand.",dig,holes,udpipe
10650300228,can you give daddy the yellow pail?,yellow,pail,udpipe
10650300261,we're going to go to the close park.,close,park,udpipe
10650300276,with her funny camera.,funny,camera,udpipe
10650300311,that's not a blue dog.,blue,dog,udpipe
10650300319,"it's a white dog, yeah.",white,dog,udpipe
10650300326,she's playing with other people I think.,other,people,udpipe
10650300342,daddy's going to take Molly on a long walk.,long,walk,udpipe
10650300364,good job.,good,job,udpipe
