...1,doc_id,adj_token_id,noun_token_id,adj_token,noun_token,noun_lemma,parse_type,prenominal,adj_lower,dataset,adj_stem,noun_stem,time,subject,session,person
222,10240800495,7,8,dark,green,green,NA,TRUE,dark,ldp_parent_utts_udpipe,dark,green,NA,24,8,parent
223,10240800512,3,4,dark,green,green,NA,TRUE,dark,ldp_parent_utts_udpipe,dark,green,NA,24,8,parent
224,10240800515,4,5,light,green,green,NA,TRUE,light,ldp_parent_utts_udpipe,light,green,NA,24,8,parent
225,10240800599,6,7,top,back,back,NA,TRUE,top,ldp_parent_utts_udpipe,top,back,NA,24,8,parent
226,10240800788,4,5,top,piece,piece,NA,TRUE,top,ldp_parent_utts_udpipe,top,piec,NA,24,8,parent
227,10240801348,2,3,fish,cakes,cake,NA,TRUE,fish,ldp_parent_utts_udpipe,fish,cake,NA,24,8,parent
228,10240802063,7,8,purple,eyes,eye,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,ey,NA,24,8,parent
229,10240802123,5,6,brown,beard,beard,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,beard,NA,24,8,parent
230,10240802140,4,5,green,beard,beard,NA,TRUE,green,ldp_parent_utts_udpipe,green,beard,NA,24,8,parent
231,10240802148,7,8,green,beard,beard,NA,TRUE,green,ldp_parent_utts_udpipe,green,beard,NA,24,8,parent
232,10240802324,6,7,pink,scooter,scooter,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,scooter,00:18:01,24,8,parent
233,10240802423,15,16,puppet,show,show,NA,TRUE,puppet,ldp_parent_utts_udpipe,puppet,show,NA,24,8,parent
234,10240802492,5,6,woof,woof,woof,NA,TRUE,woof,ldp_parent_utts_udpipe,woof,woof,00:23:19,24,8,parent
235,10240802536,1,2,purple,scissors,scissors,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,scissor,00:24:31,24,8,parent
236,10240900454,8,4,fish,rainbow,rainbow,NA,FALSE,fish,ldp_parent_utts_udpipe,fish,rainbow,NA,24,9,parent
237,10240900536,5,6,hill,letter,letter,NA,TRUE,hill,ldp_parent_utts_udpipe,hill,letter,NA,24,9,parent
238,10241000113,29,30,red,color,color,NA,TRUE,red,ldp_parent_utts_udpipe,red,color,00:06:30,24,10,parent
239,10241000822,10,11,round,clock,clock,NA,TRUE,round,ldp_parent_utts_udpipe,round,clock,NA,24,10,parent
240,10241000823,6,7,round,clock,clock,NA,TRUE,round,ldp_parent_utts_udpipe,round,clock,NA,24,10,parent
241,10241000833,11,12,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,24,10,parent
242,10241001180,1,2,cut,apples,apple,NA,TRUE,cut,ldp_parent_utts_udpipe,cut,appl,NA,24,10,parent
243,10241001294,5,6,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,24,10,parent
244,10241001641,6,7,red,star,star,NA,TRUE,red,ldp_parent_utts_udpipe,red,star,NA,24,10,parent
245,10241001746,14,20,striped,fish,fish,NA,FALSE,striped,ldp_parent_utts_udpipe,stripe,fish,00:07:10,24,10,parent
246,10241001819,5,6,yellow,guy,guy,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,gui,NA,24,10,parent
247,10241001919,9,10,red,fish,fish,NA,TRUE,red,ldp_parent_utts_udpipe,red,fish,NA,24,10,parent
248,10241001966,8,9,bottom,pieces,piece,NA,TRUE,bottom,ldp_parent_utts_udpipe,bottom,piec,NA,24,10,parent
249,10241100005,5,7,sweet,heart,heart,NA,FALSE,sweet,ldp_parent_utts_udpipe,sweet,heart,NA,24,11,parent
250,10241100089,16,17,green,land,land,NA,TRUE,green,ldp_parent_utts_udpipe,green,land,NA,24,11,parent
251,10241100090,22,23,drop,drinks,drink,NA,TRUE,drop,ldp_parent_utts_udpipe,drop,drink,NA,24,11,parent
252,10241100090,25,26,aphid,sandwiches,sandwich,NA,TRUE,aphid,ldp_parent_utts_udpipe,aphid,sandwich,NA,24,11,parent
253,10241100095,11,12,thick,canopy,canopy,NA,TRUE,thick,ldp_parent_utts_udpipe,thick,canopi,NA,24,11,parent
254,10241100095,16,17,dark,mulch,mulch,NA,TRUE,dark,ldp_parent_utts_udpipe,dark,mulch,NA,24,11,parent
255,10241100106,2,3,yellow,wings,wing,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,wing,NA,24,11,parent
256,10241100107,11,12,brown,stick,stick,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,stick,NA,24,11,parent
257,10241100107,14,15,green,edges,edge,NA,TRUE,green,ldp_parent_utts_udpipe,green,edg,NA,24,11,parent
258,10241100113,11,12,giant,creature,creature,NA,TRUE,giant,ldp_parent_utts_udpipe,giant,creatur,NA,24,11,parent
259,10241100129,16,17,purple,buds,bud,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,bud,NA,24,11,parent
260,10241100134,9,10,purple,bugs,bug,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,bug,NA,24,11,parent
261,10241100134,12,17,slippery,bugs,bug,NA,FALSE,slippery,ldp_parent_utts_udpipe,slipperi,bug,NA,24,11,parent
262,10241100140,7,8,brown,hill,hill,NA,TRUE,brown,ldp_parent_utts_udpipe,brown,hill,NA,24,11,parent
263,10241100145,26,28,brown,clump,clump,NA,FALSE,brown,ldp_parent_utts_udpipe,brown,clump,NA,24,11,parent
264,10241100151,21,22,bully,ants,ant,NA,TRUE,bully,ldp_parent_utts_udpipe,bulli,ant,NA,24,11,parent
265,10241100159,1,4,red,flowers,flower,NA,FALSE,red,ldp_parent_utts_udpipe,red,flower,NA,24,11,parent
266,10241100370,3,5,ant,aphids,aphid,NA,FALSE,ant,ldp_parent_utts_udpipe,ant,aphid,NA,24,11,parent
267,10241100592,1,2,paint,trays,tray,NA,TRUE,paint,ldp_parent_utts_udpipe,paint,trai,NA,24,11,parent
268,10241100829,6,7,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,24,11,parent
269,10241100846,4,5,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,24,11,parent
270,10241100892,2,3,red,dog,dog,NA,TRUE,red,ldp_parent_utts_udpipe,red,dog,NA,24,11,parent
271,10241101022,8,9,yellow,boat,boat,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,boat,NA,24,11,parent
272,10241101062,7,8,yellow,paint,paint,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,paint,NA,24,11,parent
273,10241101401,4,5,mural,show,show,NA,TRUE,mural,ldp_parent_utts_udpipe,mural,show,NA,24,11,parent
274,10241200036,9,11,dark,side,side,NA,FALSE,dark,ldp_parent_utts_udpipe,dark,side,NA,24,12,parent
275,10241200038,7,9,dark,side,side,NA,FALSE,dark,ldp_parent_utts_udpipe,dark,side,NA,24,12,parent
276,10241200038,19,20,red,dots,dot,NA,TRUE,red,ldp_parent_utts_udpipe,red,dot,NA,24,12,parent
277,10241200305,3,4,green,beans,bean,NA,TRUE,green,ldp_parent_utts_udpipe,green,bean,NA,24,12,parent
278,10241200309,5,6,green,beans,bean,NA,TRUE,green,ldp_parent_utts_udpipe,green,bean,NA,24,12,parent
279,10241200381,16,17,green,beans,bean,NA,TRUE,green,ldp_parent_utts_udpipe,green,bean,NA,24,12,parent
280,10241200742,7,8,hot,macaroni,macaroni,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,macaroni,NA,24,12,parent
281,10241201363,1,2,pink,roses,ros,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,rose,NA,24,12,parent
282,10241201365,1,2,red,hearts,heart,NA,TRUE,red,ldp_parent_utts_udpipe,red,heart,NA,24,12,parent
283,10250200420,4,5,yellow,car,car,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,car,NA,25,2,parent
284,10250200487,3,4,green,car,car,NA,TRUE,green,ldp_parent_utts_udpipe,green,car,NA,25,2,parent
285,10250200532,3,4,yellow,ones,one,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,on,NA,25,2,parent
286,10250200551,3,4,yellow,car,car,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,car,NA,25,2,parent
287,10250200827,5,6,upstairs,sleeping,sleep,NA,TRUE,upstairs,ldp_parent_utts_udpipe,upstair,sleep,NA,25,2,parent
288,10250300978,1,2,mommy,home,home,NA,TRUE,mommy,ldp_parent_utts_udpipe,mommi,home,NA,25,3,parent
289,10250301559,4,5,drool,boy,boy,NA,TRUE,drool,ldp_parent_utts_udpipe,drool,boi,NA,25,3,parent
290,10250400120,3,4,mommy,shoes,shoe,NA,TRUE,mommy,ldp_parent_utts_udpipe,mommi,shoe,00:07:36,25,4,parent
291,10250400436,2,3,frog,toy,toy,NA,TRUE,frog,ldp_parent_utts_udpipe,frog,toi,00:25:10,25,4,parent
292,10250401701,1,2,baby,songs,songs,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,song,00:20:24,25,4,parent
293,10250500310,1,2,red,hair,hair,NA,TRUE,red,ldp_parent_utts_udpipe,red,hair,NA,25,5,parent
294,10250500346,1,2,red,hair,hair,NA,TRUE,red,ldp_parent_utts_udpipe,red,hair,NA,25,5,parent
295,10250600006,6,7,orange,ones,one,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,on,00:00:12,25,6,parent
296,10250600008,3,4,orange,ones,one,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,on,NA,25,6,parent
297,10250600009,5,6,yellow,ones,one,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,on,NA,25,6,parent
298,10250601255,3,4,yellow,milk,milk,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,milk,NA,25,6,parent
299,10250601258,3,4,red,milk,milk,NA,TRUE,red,ldp_parent_utts_udpipe,red,milk,NA,25,6,parent
300,10250601263,3,4,yellow,milk,milk,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,milk,00:17:20,25,6,parent
301,10250700681,6,7,tooth,fairy,fairy,NA,TRUE,tooth,ldp_parent_utts_udpipe,tooth,fairi,NA,25,7,parent
302,10250700693,22,23,garden,tools,tool,NA,TRUE,garden,ldp_parent_utts_udpipe,garden,tool,00:23:56,25,7,parent
303,10250702159,2,3,purple,ones,one,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,on,NA,25,7,parent
304,10250702289,4,5,purple,bat,bat,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,bat,NA,25,7,parent
305,10250702348,2,3,scribble,ball,ball,NA,TRUE,scribble,ldp_parent_utts_udpipe,scribbl,ball,NA,25,7,parent
306,10250800465,11,12,curly,hair,hair,NA,TRUE,curly,ldp_parent_utts_udpipe,curli,hair,00:10:15,25,8,parent
307,10250800469,6,7,curly,hair,hair,NA,TRUE,curly,ldp_parent_utts_udpipe,curli,hair,NA,25,8,parent
308,10250801086,2,3,blond,hair,hair,NA,TRUE,blond,ldp_parent_utts_udpipe,blond,hair,NA,25,8,parent
309,10250801181,12,13,baby,babies,baby,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,babi,00:25:30,25,8,parent
310,10250801467,4,5,baby,baby,baby,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,babi,NA,25,8,parent
311,10250900213,5,2,outside,line,line,NA,FALSE,outside,ldp_parent_utts_udpipe,outsid,line,NA,25,9,parent
312,10250901277,2,4,dark,ones,one,NA,FALSE,dark,ldp_parent_utts_udpipe,dark,on,NA,25,9,parent
313,10250901573,2,3,green,stripe,stripe,NA,TRUE,green,ldp_parent_utts_udpipe,green,stripe,NA,25,9,parent
314,10250902194,6,7,purple,water,water,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,water,NA,25,9,parent
315,10251000531,3,4,apple,green,green,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,green,NA,25,10,parent
316,10251100093,7,8,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,25,11,parent
317,10251100098,9,10,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,25,11,parent
318,10251100100,5,6,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,25,11,parent
319,10251100119,5,6,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,25,11,parent
320,10251100120,5,6,apple,juice,juice,NA,TRUE,apple,ldp_parent_utts_udpipe,appl,juic,NA,25,11,parent
321,10251100127,3,4,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,25,11,parent
322,10251100129,5,6,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,25,11,parent
323,10251100135,1,2,pear,juice,juice,NA,TRUE,pear,ldp_parent_utts_udpipe,pear,juic,NA,25,11,parent
324,10251201224,11,12,jelly,sandwich,sandwich,NA,TRUE,jelly,ldp_parent_utts_udpipe,jelli,sandwich,NA,25,12,parent
325,10251201477,4,5,outside,basket,basket,NA,TRUE,outside,ldp_parent_utts_udpipe,outsid,basket,NA,25,12,parent
326,10251201478,6,7,outside,basket,basket,NA,TRUE,outside,ldp_parent_utts_udpipe,outsid,basket,NA,25,12,parent
327,10251201596,3,11,red,stairs,stair,NA,FALSE,red,ldp_parent_utts_udpipe,red,stair,NA,25,12,parent
328,10270100244,2,3,yellow,duck,duck,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,duck,NA,27,1,parent
329,10270100332,3,4,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,27,1,parent
330,10270100334,4,5,orange,juice,juice,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,juic,NA,27,1,parent
331,10270100597,2,3,yellow,duck,duck,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,duck,NA,27,1,parent
332,10270100903,4,5,red,heart,heart,NA,TRUE,red,ldp_parent_utts_udpipe,red,heart,NA,27,1,parent
333,10270100933,5,6,puppy,book,book,NA,TRUE,puppy,ldp_parent_utts_udpipe,puppi,book,NA,27,1,parent
334,10270100934,2,3,purple,puppy,puppy,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,puppi,00:37:45,27,1,parent
335,10270100991,1,9,pink,dots,dot,NA,FALSE,pink,ldp_parent_utts_udpipe,pink,dot,NA,27,1,parent
336,10270101093,3,4,green,star,star,NA,TRUE,green,ldp_parent_utts_udpipe,green,star,NA,27,1,parent
337,10270101111,3,4,green,star,star,NA,TRUE,green,ldp_parent_utts_udpipe,green,star,NA,27,1,parent
338,10270101114,3,4,orange,star,star,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,star,NA,27,1,parent
339,10270101121,1,2,red,star,star,NA,TRUE,red,ldp_parent_utts_udpipe,red,star,NA,27,1,parent
340,10270101122,6,7,red,star,star,NA,TRUE,red,ldp_parent_utts_udpipe,red,star,NA,27,1,parent
341,10270101129,1,2,green,star,star,NA,TRUE,green,ldp_parent_utts_udpipe,green,star,NA,27,1,parent
342,10270101131,1,2,orange,star,star,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,star,NA,27,1,parent
343,10270101133,1,2,green,star,star,NA,TRUE,green,ldp_parent_utts_udpipe,green,star,NA,27,1,parent
344,10270101232,11,12,red,balls,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,27,1,parent
345,10270101250,4,5,yellow,lemon,lemon,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,lemon,NA,27,1,parent
346,10270101251,3,4,red,apple,apple,NA,TRUE,red,ldp_parent_utts_udpipe,red,appl,NA,27,1,parent
347,10270101256,4,6,orange,peach,peach,NA,FALSE,orange,ldp_parent_utts_udpipe,orang,peach,NA,27,1,parent
348,10270101257,4,5,yellow,banana,banana,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,1,parent
349,10270101265,12,15,yellow,tracks,track,NA,FALSE,yellow,ldp_parent_utts_udpipe,yellow,track,NA,27,1,parent
350,10270101855,2,7,orange,structure,structure,NA,FALSE,orange,ldp_parent_utts_udpipe,orang,structur,NA,27,1,parent
351,10270200141,4,5,orange,star,star,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,star,NA,27,2,parent
352,10270200146,4,5,green,star,star,NA,TRUE,green,ldp_parent_utts_udpipe,green,star,NA,27,2,parent
353,10270200147,3,4,orange,star,star,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,star,NA,27,2,parent
354,10270200150,3,4,red,star,star,NA,TRUE,red,ldp_parent_utts_udpipe,red,star,NA,27,2,parent
355,10270200158,5,6,smiley,face,face,NA,TRUE,smiley,ldp_parent_utts_udpipe,smilei,face,NA,27,2,parent
356,10270200166,1,2,red,star,star,NA,TRUE,red,ldp_parent_utts_udpipe,red,star,NA,27,2,parent
357,10270200233,3,4,green,flag,flag,NA,TRUE,green,ldp_parent_utts_udpipe,green,flag,NA,27,2,parent
358,10270200233,7,8,yellow,ring,ring,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,ring,NA,27,2,parent
359,10270200235,7,8,orange,flag,flag,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,flag,NA,27,2,parent
360,10270200235,11,12,purple,ring,ring,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,ring,NA,27,2,parent
361,10270200236,4,5,orange,flag,flag,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,flag,NA,27,2,parent
362,10270200274,4,5,gold,star,star,NA,TRUE,gold,ldp_parent_utts_udpipe,gold,star,NA,27,2,parent
363,10270200325,8,10,dirty,hamper,hamper,NA,FALSE,dirty,ldp_parent_utts_udpipe,dirti,hamper,NA,27,2,parent
364,10270200456,4,5,yellow,block,block,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,block,NA,27,2,parent
365,10270200457,1,2,red,block,block,NA,TRUE,red,ldp_parent_utts_udpipe,red,block,NA,27,2,parent
366,10270200458,1,2,green,block,block,NA,TRUE,green,ldp_parent_utts_udpipe,green,block,NA,27,2,parent
367,10270200459,1,2,orange,block,block,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,block,NA,27,2,parent
368,10270200461,1,2,green,block,block,NA,TRUE,green,ldp_parent_utts_udpipe,green,block,NA,27,2,parent
369,10270200555,4,5,baby,jogger,jogger,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,jogger,NA,27,2,parent
370,10270200556,4,5,baby,jogger,jogger,NA,TRUE,baby,ldp_parent_utts_udpipe,babi,jogger,NA,27,2,parent
371,10270200640,4,5,green,ball,ball,NA,TRUE,green,ldp_parent_utts_udpipe,green,ball,00:27:02,27,2,parent
372,10270201190,4,5,red,balloon,balloon,NA,TRUE,red,ldp_parent_utts_udpipe,red,balloon,NA,27,2,parent
373,10270201451,4,5,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
374,10270201456,1,2,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
375,10270201465,3,4,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
376,10270201473,4,5,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
377,10270201474,4,5,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
378,10270201492,5,6,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
379,10270201527,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
380,10270201542,4,5,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
381,10270201595,8,9,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
382,10270201596,7,8,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
383,10270201598,8,9,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
384,10270201599,9,10,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,00:05:04,27,2,parent
385,10270201600,4,5,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
386,10270201603,1,2,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
387,10270201604,2,3,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
388,10270201615,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
389,10270201617,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
390,10270201640,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
391,10270201644,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
392,10270201681,5,6,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
393,10270201682,4,5,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
394,10270201747,13,14,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,00:10:22,27,2,parent
395,10270201748,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
396,10270201772,5,6,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
397,10270201804,7,8,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
398,10270201818,3,4,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
399,10270201819,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
400,10270201851,3,4,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
401,10270201853,11,12,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
402,10270201860,5,6,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
403,10270201909,7,8,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
404,10270201910,6,7,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
405,10270201925,5,6,hot,dog,dog,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,dog,NA,27,2,parent
406,10270201951,3,4,yogurt,raisins,raisin,NA,TRUE,yogurt,ldp_parent_utts_udpipe,yogurt,raisin,NA,27,2,parent
407,10270201953,3,4,yogurt,raisins,raisin,NA,TRUE,yogurt,ldp_parent_utts_udpipe,yogurt,raisin,NA,27,2,parent
408,10270202135,1,2,purple,coat,coat,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,coat,NA,27,2,parent
409,10270202136,1,2,purple,hat,hat,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,hat,NA,27,2,parent
410,10270202260,5,6,green,block,block,NA,TRUE,green,ldp_parent_utts_udpipe,green,block,NA,27,2,parent
411,10270202288,2,3,red,reindeer,reindeer,NA,TRUE,red,ldp_parent_utts_udpipe,red,reindeer,NA,27,2,parent
412,10270202346,5,6,red,bow,bow,NA,TRUE,red,ldp_parent_utts_udpipe,red,bow,NA,27,2,parent
413,10270202398,4,5,red,hat,hat,NA,TRUE,red,ldp_parent_utts_udpipe,red,hat,NA,27,2,parent
414,10270300012,4,5,red,penguin,penguin,NA,TRUE,red,ldp_parent_utts_udpipe,red,penguin,NA,27,3,parent
415,10270300084,2,3,green,ball,ball,NA,TRUE,green,ldp_parent_utts_udpipe,green,ball,NA,27,3,parent
416,10270300085,2,3,yellow,ball,ball,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,ball,NA,27,3,parent
417,10270300086,2,3,red,ball,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,27,3,parent
418,10270300137,3,4,red,ball,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,27,3,parent
419,10270300143,5,6,red,light,light,NA,TRUE,red,ldp_parent_utts_udpipe,red,light,NA,27,3,parent
420,10270300144,4,5,red,light,light,NA,TRUE,red,ldp_parent_utts_udpipe,red,light,NA,27,3,parent
421,10270300167,3,4,red,ball,ball,NA,TRUE,red,ldp_parent_utts_udpipe,red,ball,NA,27,3,parent
422,10270300207,3,4,green,ball,ball,NA,TRUE,green,ldp_parent_utts_udpipe,green,ball,NA,27,3,parent
423,10270300371,15,16,slide,watch,watch,NA,TRUE,slide,ldp_parent_utts_udpipe,slide,watch,00:14:30,27,3,parent
424,10270300394,2,3,yellow,bananas,bananas,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,3,parent
425,10270300395,8,9,yellow,bananas,bananas,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,3,parent
426,10270300397,3,4,orange,fish,fish,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,fish,NA,27,3,parent
427,10270300398,9,10,orange,fish,fish,NA,TRUE,orange,ldp_parent_utts_udpipe,orang,fish,NA,27,3,parent
428,10270300482,2,3,red,bird,bird,NA,TRUE,red,ldp_parent_utts_udpipe,red,bird,NA,27,3,parent
429,10270300485,2,3,hot,muffins,muffin,NA,TRUE,hot,ldp_parent_utts_udpipe,hot,muffin,NA,27,3,parent
430,10270300548,2,3,yellow,stars,star,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,star,NA,27,3,parent
431,10270300563,6,7,pink,frosting,frosting,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,frost,NA,27,3,parent
432,10270300617,1,2,red,apples,apple,NA,TRUE,red,ldp_parent_utts_udpipe,red,appl,NA,27,3,parent
433,10270300622,1,2,green,broccoli,broccoli,NA,TRUE,green,ldp_parent_utts_udpipe,green,broccoli,NA,27,3,parent
434,10270300624,3,4,pink,frosting,frosting,NA,TRUE,pink,ldp_parent_utts_udpipe,pink,frost,NA,27,3,parent
435,10270300628,1,2,purple,grapes,grape,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,grape,NA,27,3,parent
436,10270300629,1,2,purple,grapes,grape,NA,TRUE,purple,ldp_parent_utts_udpipe,purpl,grape,NA,27,3,parent
437,10270300630,3,4,green,grapes,grape,NA,TRUE,green,ldp_parent_utts_udpipe,green,grape,NA,27,3,parent
438,10270300632,4,5,yellow,bananas,bananas,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,3,parent
439,10270300635,3,4,yellow,bananas,banana,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,3,parent
440,10270300636,4,5,yellow,bananas,bananas,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,3,parent
441,10270300640,3,4,yellow,bananas,bananas,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,banana,NA,27,3,parent
442,10270300662,1,2,kitty,cats,cat,NA,TRUE,kitty,ldp_parent_utts_udpipe,kitti,cat,NA,27,3,parent
443,10270300709,1,2,yellow,moon,moon,NA,TRUE,yellow,ldp_parent_utts_udpipe,yellow,moon,NA,27,3,parent
444,10270300716,1,2,mommy,deer,deer,NA,TRUE,mommy,ldp_parent_utts_udpipe,mommi,deer,NA,27,3,parent
445,10270300897,2,3,green,flag,flag,NA,TRUE,green,ldp_parent_utts_udpipe,green,flag,NA,27,3,parent
