noun,adj,turker_judgment,wiki_similarity,ldp_similarity
shovel,purple,1.75,0.3049969971179962,0.5065633654594421
triangle,purple,1.6666666666666667,0.4715508818626404,0.7652165293693542
dot,purple,2.6666666666666665,0.4018837809562683,0.6695350408554077
square,purple,2.6,0.42786848545074463,0.7395196557044983
car,purple,2.25,0.3762383759021759,0.2891007363796234
handle,purple,2.0,0.28173667192459106,0.38329625129699707
tail,purple,2.0,0.4092390537261963,0.5008407235145569
sand,purple,2.25,0.4269656538963318,0.21107611060142517
camera,purple,1.75,0.33783888816833496,0.07180421054363251
light,purple,2.75,0.47870633006095886,0.40290725231170654
bag,purple,2.75,0.41678979992866516,0.1513223499059677
boot,purple,2.5,0.37612366676330566,0.3317720890045166
spaghetti,purple,2.5,0.3905417025089264,0.35404130816459656
worm,purple,2.25,0.41800907254219055,0.33325791358947754
bath,purple,2.0,0.34493526816368103,0.016542034223675728
dolphin,purple,1.75,0.3817799985408783,0.38622474670410156
sweater,purple,4.0,0.4203881323337555,0.30928835272789
food,purple,2.0,0.36721980571746826,0.12453345954418182
spoon,purple,2.25,0.3603235185146332,0.31353217363357544
cow,purple,1.0,0.4039876163005829,0.32310888171195984
night,purple,2.0,0.3932151198387146,-0.09354785084724426
book,purple,2.25,0.3570924401283264,0.11458031833171844
noodle,purple,1.5,0.36847102642059326,0.306539386510849
flag,purple,2.0,0.4581797420978546,0.4290492832660675
cap,purple,3.6666666666666665,0.4370560944080353,0.49105700850486755
train,purple,1.5,0.32409143447875977,0.20221924781799316
wiggle,purple,2.25,0.3500947058200836,0.21807079017162323
pear,purple,1.0,0.3843293786048889,0.2951500415802002
door,purple,1.75,0.3311975598335266,0.042833104729652405
candy,purple,3.25,0.4228125214576721,0.30604085326194763
juice,purple,3.0,0.4526073932647705,0.33020299673080444
shelf,bottom,3.25,0.464203417301178,0.46052372455596924
bunk,bottom,4.0,0.431227445602417,-0.009696213528513908
drawer,bottom,3.75,0.4489656686782837,0.4319533109664917
lip,bottom,4.25,0.5036301016807556,0.32384294271469116
pajama,bottom,4.0,0.31495729088783264,-0.09215840697288513
stair,bottom,2.0,0.3629630208015442,0.2914154529571533
water,dirty,3.75,0.42801353335380554,0.08633258938789368
finger,dirty,3.3333333333333335,0.4037010967731476,0.1397208273410797
color,dirty,2.75,0.32150691747665405,-0.07691153883934021
floor,dirty,3.3333333333333335,0.3673730194568634,0.24486534297466278
hamper,dirty,5.0,0.33236926794052124,0.21360328793525696
shoe,dirty,4.0,0.3745145797729492,0.08980230242013931
nose,dirty,3.5,0.3960023522377014,0.19657167792320251
slipper,dirty,3.0,0.3165510296821594,0.148936927318573
mouse,dirty,4.5,0.3250705301761627,0.05497285723686218
tractor,dirty,5.0,0.2490043044090271,-0.006937763653695583
sock,dirty,3.0,0.35481613874435425,0.1747536063194275
laundry,dirty,4.75,0.5660401582717896,0.007684039883315563
basket,dirty,3.5,0.2732850909233093,0.03933102265000343
spoon,dirty,4.25,0.32580795884132385,0.049457136541604996
foot,dirty,3.75,0.3673191964626312,0.07273326069116592
shirt,dirty,4.5,0.39034512639045715,0.053504813462495804
straw,dirty,2.6666666666666665,0.36505526304244995,0.1990424245595932
mouth,dirty,4.25,0.35203367471694946,0.2197386920452118
diaper,dirty,4.5,0.42635226249694824,0.11289748549461365
pig,dirty,5.0,0.42208191752433777,-0.09277341514825821
money,dirty,4.5,0.4355049133300781,0.09359434247016907
blanket,dirty,3.3333333333333335,0.37724655866622925,0.01687968522310257
baby,dirty,3.25,0.3997921943664551,0.021441610530018806
hose,dirty,4.0,0.3737698793411255,0.14691057801246643
hair,dirty,4.0,0.3861485421657562,0.18659935891628265
hand,dirty,3.5,0.45727595686912537,0.04226372390985489
train,dirty,4.5,0.32197389006614685,0.007410768419504166
station,dirty,3.5,0.2828889489173889,-0.09749554842710495
bottom,dirty,3.25,0.40187400579452515,0.10098741948604584
pillow,dirty,2.75,0.3613133430480957,0.04620284214615822
crayon,dirty,3.25,0.32967522740364075,-0.05500803887844086
garbage,dirty,6.5,0.5094756484031677,0.13861043751239777
leave,dirty,4.0,0.34227415919303894,0.14690937101840973
dirt,dirty,6.25,0.5882446765899658,0.19317390024662018
kitchen,dirty,3.25,0.40658506751060486,0.013865784741938114
truck,dirty,3.8,0.3568059802055359,-0.04956522583961487
table,dirty,3.3333333333333335,0.34494683146476746,0.03455085679888725
honey,dirty,1.5,0.29797253012657166,0.13888642191886902
toast,dirty,1.75,0.34556788206100464,0.045626334846019745
sand,dirty,5.0,0.3737199604511261,0.20010340213775635
tank,dirty,3.0,0.26661524176597595,0.25728878378868103
plant,dirty,3.75,0.2783302664756775,-0.015341883525252342
bubble,dirty,2.25,0.27842557430267334,0.12473104894161224
plate,dirty,4.5,0.28750649094581604,0.13066811859607697
swing,dirty,3.75,0.3046052157878876,-0.08609478175640106
house,dirty,3.0,0.3671715259552002,-0.09226535260677338
arm,dirty,2.5,0.2756905257701874,0.030476555228233337
penny,dirty,5.0,0.3574472665786743,0.1694415658712387
banana,dirty,2.75,0.3465525805950165,-0.06397668272256851
glass,dirty,4.666666666666667,0.35539692640304565,0.19927214086055756
suit,dirty,4.25,0.3065372109413147,0.13894246518611908
mitt,dirty,4.0,0.28573596477508545,0.15308214724063873
dish,dirty,4.0,0.34748297929763794,0.11806868761777878
soup,dirty,1.3333333333333333,0.37092629075050354,0.035037342458963394
wash,dirty,3.3333333333333335,0.5642021894454956,0.355743408203125
girl,dirty,2.75,0.3812941014766693,0.06394465267658234
nail,dirty,3.8,0.3633144497871399,0.42497146129608154
tissue,dirty,2.75,0.35185036063194275,0.19711732864379883
milk,dirty,2.0,0.3629285991191864,0.07953762263059616
town,dirty,2.5,0.32401952147483826,0.05306803062558174
head,dirty,3.25,0.30506783723831177,0.07821153104305267
spot,dirty,4.75,0.3703595697879791,-0.07239872217178345
guy,dirty,2.8,0.3751949667930603,-0.0047848462127149105
cup,dirty,3.5,0.29034388065338135,0.021751271560788155
bowl,dirty,3.25,0.26989465951919556,0.040227219462394714
mama,dirty,2.0,0.3733902871608734,-0.04597226902842522
elephant,dirty,3.75,0.27306050062179565,-0.29034122824668884
park,dirty,3.3333333333333335,0.2544293999671936,-0.1818191260099411
ground,dirty,5.25,0.3613744080066681,0.04530381038784981
bib,dirty,5.666666666666667,0.31370389461517334,0.11298331618309021
sleeve,dirty,2.75,0.3420906066894531,0.16839534044265747
candle,dirty,3.25,0.24961036443710327,0.08816559612751007
slide,dirty,3.75,0.32740339636802673,-0.05544707551598549
cook,dirty,3.25,0.3873617649078369,-0.011738390661776066
hallway,dirty,3.25,0.31991076469421387,-0.01396248210221529
phone,light,5.333333333333333,0.3036821782588959,0.31862080097198486
horse,light,2.75,0.38540005683898926,0.4933648109436035
night,light,2.25,0.49330389499664307,0.04440121352672577
message,light,2.6666666666666665,0.34123343229293823,0.18876616656780243
crayon,light,3.3333333333333335,0.3357192575931549,0.5562853813171387
ball,light,3.75,0.3813076317310333,0.38227763772010803
coffee,light,3.3333333333333335,0.3381021320819855,0.14665620028972626
floor,light,3.0,0.35773807764053345,0.3537236750125885
guy,light,3.5,0.3413052260875702,0.4015112519264221
truck,light,3.25,0.42665672302246094,0.28749385476112366
movie,light,2.25,0.37242794036865234,0.3691321909427643
car,light,3.25,0.35875052213668823,0.5165298581123352
jacket,light,4.75,0.4202904999256134,0.265180379152298
color,light,3.0,0.45696398615837097,0.1580456644296646
sweet,salty,3.5,0.6406151652336121,0.5102618932723999
ocean,salty,6.5,0.5021248459815979,0.3894353210926056
wave,salty,4.0,0.2887935936450958,0.31750407814979553
chip,salty,4.0,0.3281324803829193,0.5352364778518677
cover,sweaty,2.5,0.25846433639526367,0.06541851162910461
board,flat,4.0,0.3526754081249237,0.23726317286491394
tire,flat,2.75,0.4260154664516449,0.3060257136821747
book,flat,4.25,0.29166731238365173,-0.042811326682567596
stitch,flat,3.5,0.3262118399143219,0.20725016295909882
paper,flat,5.25,0.3469143211841583,0.24996298551559448
tree,flat,1.25,0.3088436424732208,0.22971069812774658
surface,flat,4.25,0.5057348012924194,0.199579656124115
puzzle,flat,6.0,0.2668374478816986,0.1673387885093689
floor,flat,6.75,0.45328351855278015,0.21645262837409973
cup,flat,1.5,0.32619279623031616,-0.019404422491788864
nose,flat,3.25,0.41887232661247253,-0.054777275770902634
ball,flat,2.25,0.3831677734851837,0.04889609292149544
bed,flat,5.25,0.4692019820213318,-0.12612274289131165
piece,flat,3.75,0.3758891224861145,0.34808456897735596
pancake,flat,6.0,0.48795902729034424,0.15460430085659027
table,flat,6.25,0.34583303332328796,0.10154586285352707
pad,flat,4.666666666666667,0.3767702281475067,0.32242056727409363
pile,flat,1.75,0.35548362135887146,-0.008381269872188568
house,flat,1.5,0.40723568201065063,-0.13815255463123322
cardboard,flat,4.5,0.4805849492549896,0.23046575486660004
ear,flat,2.0,0.34498777985572815,-0.05860615521669388
grass,flat,3.2,0.44060397148132324,0.22984114289283752
egg,round,3.75,0.3765072524547577,0.14410006999969482
clock,round,4.666666666666667,0.47643882036209106,0.4050804376602173
ball,round,6.0,0.42767271399497986,0.16009800136089325
circle,round,7.0,0.4968142509460449,0.5078983306884766
roll,round,4.0,0.41372549533843994,0.13046576082706451
cracker,round,3.5,0.2896791398525238,0.0005374259781092405
bird,round,2.75,0.3757784962654114,0.31406930088996887
cookie,round,5.75,0.31859928369522095,-0.07691197842359543
dinosaur,round,2.5,0.26265689730644226,0.1093183159828186
corner,round,3.0,0.5464572906494141,0.3289279639720917
hat,round,3.6666666666666665,0.43657511472702026,0.04004501551389694
moon,round,6.0,0.4115666449069977,0.43111076951026917
beetle,round,4.0,0.2591947019100189,0.34506165981292725
page,round,2.0,0.2097579687833786,0.1378762125968933
glass,round,4.333333333333333,0.4015936255455017,-0.20396120846271515
edge,round,4.0,0.40006858110427856,0.2358088195323944
day,sunny,4.25,0.4538416564464569,0.3107398450374603
sun,sunny,7.0,0.5453757643699646,0.32347050309181213
seat,sunny,3.0,0.27402159571647644,-0.1944844275712967
house,sunny,3.25,0.343294620513916,0.07461816072463989
cloud,sunny,1.0,0.3796877861022949,0.4784442186355591
curtain,sunny,2.25,0.21713340282440186,0.46863284707069397
sister,sunny,2.5,0.31004488468170166,0.18210949003696442
brother,sunny,1.4,0.30205273628234863,0.07923983782529831
road,sunny,3.5,0.2935550808906555,0.1711496114730835
country,sunny,3.5,0.35977229475975037,0.3798622786998749
walk,sunny,4.25,0.3430313467979431,-0.08104243874549866
path,sunny,3.0,0.31231093406677246,0.24187925457954407
sheep,sandy,1.6666666666666667,0.3739304840564728,0.34304675459861755
cookie,sandy,1.75,0.3109734356403351,0.11551722884178162
shoe,sandy,3.0,0.37767764925956726,-0.004261183552443981
person,sandy,2.0,0.2773292064666748,0.1080884113907814
pocket,sandy,2.0,0.3752768337726593,-0.016254276037216187
stool,wooden,4.0,0.45386144518852234,0.23347622156143188
piece,wooden,3.5,0.43832331895828247,0.18776586651802063
wood,wooden,6.75,0.6998946666717529,0.5105277299880981
hand,wooden,1.75,0.441616415977478,0.042899664491415024
horse,wooden,2.6666666666666665,0.4637034237384796,0.21988636255264282
hammer,wooden,4.25,0.4388153851032257,0.42557400465011597
barrel,wooden,5.5,0.43724325299263,0.6828551888465881
button,wooden,2.5,0.3421393036842346,0.23387642204761505
coat,wooden,1.75,0.3812100291252136,0.1271197497844696
chair,wooden,5.0,0.4809110462665558,-0.05540291965007782
tooth,wooden,1.75,0.4454897344112396,0.3937653601169586
sled,wooden,4.5,0.4311910569667816,0.5462777614593506
spoon,wooden,3.0,0.590776264667511,0.2849385142326355
animal,wooden,2.5,0.40206289291381836,0.27781960368156433
floor,wooden,4.0,0.4337315261363983,0.03284003213047981
arm,wooden,2.5,0.3947082459926605,0.08859354257583618
shoe,wooden,2.25,0.4576762020587921,0.12303034216165543
popsicle,wooden,4.0,0.3732311427593231,0.41701415181159973
stick,wooden,6.0,0.5017903447151184,0.21721673011779785
guy,wooden,1.25,0.3622567057609558,0.03827997297048569
leg,wooden,2.0,0.4269862771034241,0.0975409597158432
pot,wooden,2.0,0.39208999276161194,0.4182598888874054
kitchen,wooden,2.5,0.4777495861053467,0.07051336765289307
track,wooden,2.75,0.37048980593681335,0.23218531906604767
train,wooden,3.25,0.4273950159549713,0.2198653221130371
board,wooden,4.25,0.4769577383995056,0.25332915782928467
sword,wooden,2.5,0.47048503160476685,0.3758615553379059
star,yellow,4.25,0.4212290644645691,0.7239114046096802
duck,yellow,5.0,0.38029009103775024,0.45444822311401367
bear,yellow,2.25,0.35331475734710693,0.2362525314092636
bird,yellow,3.0,0.4017338454723358,0.28365087509155273
horse,yellow,1.3333333333333333,0.39543482661247253,0.34009870886802673
frog,yellow,2.5,0.3769242763519287,0.5125581622123718
cat,yellow,3.0,0.3962731659412384,0.3488154709339142
sheep,yellow,1.5,0.4010349214076996,0.4688118100166321
goldfish,yellow,4.333333333333333,0.3409773111343384,0.22015520930290222
piece,yellow,2.75,0.36999961733818054,0.38075438141822815
fish,yellow,3.25,0.3854050040245056,0.5238273739814758
guy,yellow,2.0,0.33883988857269287,0.21443456411361694
wing,yellow,2.25,0.3784044086933136,0.371012806892395
boat,yellow,3.0,0.3778732120990753,0.39780524373054504
paint,yellow,3.25,0.4378044307231903,0.36082956194877625
car,yellow,2.25,0.4275946021080017,0.34132450819015503
milk,yellow,1.5,0.3879830241203308,0.2397696077823639
lemon,yellow,5.75,0.5102632641792297,0.34267207980155945
banana,yellow,5.75,0.45561787486076355,0.357002317905426
block,yellow,2.75,0.3645111620426178,0.7129552364349365
ball,yellow,3.0,0.43712547421455383,0.332500696182251
book,yellow,3.0,0.37656664848327637,0.12250374257564545
moon,yellow,3.25,0.42758703231811523,0.4196997880935669
flag,yellow,4.5,0.49065226316452026,0.428398996591568
box,yellow,3.0,0.4884834885597229,0.25560423731803894
circle,yellow,4.0,0.41023388504981995,0.6150938272476196
lion,yellow,5.0,0.3941957354545593,0.3693751096725464
scarf,yellow,3.0,0.4406457841396332,0.4162624180316925
baby,yellow,1.25,0.40732529759407043,0.10335604101419449
crayon,yellow,3.25,0.48316091299057007,0.6948111057281494
table,yellow,2.25,0.40577733516693115,0.15000632405281067
brush,yellow,2.75,0.3712933361530304,0.07988952100276947
mountain,yellow,1.5,0.4175128936767578,0.27857768535614014
sun,yellow,6.75,0.45917758345603943,0.46060341596603394
cement,yellow,2.25,0.3295472264289856,0.3574100732803345
truck,yellow,2.5,0.4531817138195038,0.16167710721492767
hippo,yellow,1.0,0.3485381007194519,0.20834147930145264
costume,yellow,2.5,0.393522709608078,0.1672852784395218
cup,yellow,3.0,0.38335120677948,0.38870668411254883
turtle,yellow,1.5,0.40719953179359436,0.5917314291000366
hat,yellow,4.0,0.4334147274494171,0.41729313135147095
broom,yellow,3.5,0.38346898555755615,0.3829725384712219
leaf,yellow,4.5,0.4641302525997162,0.4939711391925812
house,yellow,2.75,0.3904687166213989,0.04048842564225197
balloon,yellow,3.5,0.4086766242980957,0.5355254411697388
bowl,yellow,3.0,0.32620999217033386,0.33794447779655457
hair,yellow,2.75,0.45486384630203247,0.11168817430734634
butterfly,yellow,3.25,0.34972673654556274,0.4649301767349243
card,yellow,2.25,0.539340615272522,0.35213252902030945
shirt,yellow,3.5,0.4831770658493042,0.21870696544647217
hay,yellow,4.75,0.3457564115524292,0.2874941825866699
mustache,yellow,2.0,0.3646627366542816,0.30809614062309265
van,yellow,2.5,0.40709829330444336,0.42840495705604553
airplane,yellow,3.0,0.33626788854599,0.3142922520637512
bow,yellow,2.75,0.36980241537094116,0.3300556540489197
shoe,yellow,2.25,0.3734839856624603,0.28494560718536377
page,yellow,3.0,0.20391422510147095,0.24480408430099487
coat,yellow,2.3333333333333335,0.45327454805374146,0.24621808528900146
crib,yellow,2.6666666666666665,0.2890876233577728,0.14596609771251678
dress,yellow,3.25,0.4193056523799896,0.18196599185466766
outfit,yellow,3.25,0.38194525241851807,0.3250148594379425
bed,yellow,2.75,0.3689349293708801,0.004787149373441935
pen,yellow,3.25,0.40586715936660767,0.5149693489074707
bib,yellow,4.25,0.4558669328689575,0.24828463792800903
bag,yellow,2.5,0.43285876512527466,0.17096443474292755
noodle,yellow,3.75,0.3486892879009247,0.27585655450820923
duckling,yellow,5.5,0.2863594591617584,0.22221983969211578
footprint,yellow,1.75,0.27806782722473145,0.14801952242851257
hose,yellow,3.0,0.35687771439552307,0.2816120684146881
bucket,yellow,3.0,0.4053735136985779,0.2425290048122406
cupcake,yellow,4.0,0.3174112141132355,0.3743484914302826
door,yellow,2.5,0.3406784236431122,0.11509055644273758
queen,yellow,2.25,0.3349965512752533,0.24088673293590546
shell,yellow,2.75,0.36186105012893677,0.375995397567749
dot,yellow,2.25,0.4164249300956726,0.6828398108482361
ribbon,yellow,4.0,0.4707431197166443,0.3953905701637268
arrow,yellow,2.25,0.45186787843704224,0.4829590320587158
dragon,yellow,2.75,0.4424554705619812,0.4496226906776428
necklace,yellow,3.0,0.3772296607494354,0.3379552662372589
train,yellow,3.5,0.36770668625831604,0.2543225586414337
wheel,yellow,2.0,0.3951028287410736,0.473310649394989
barrel,yellow,2.75,0.2897203862667084,0.3217025399208069
cheese,yellow,4.5,0.40961194038391113,0.31949517130851746
tunnel,yellow,2.25,0.3197064697742462,0.28781482577323914
dinosaur,yellow,1.25,0.3689359426498413,0.5397476553916931
head,yellow,3.0,0.4077349007129669,0.15603946149349213
mouth,yellow,1.5,0.34867987036705017,0.13608422875404358
bubble,yellow,1.75,0.40011274814605713,0.23002269864082336
lid,yellow,2.5,0.35241806507110596,0.48097357153892517
bus,yellow,4.5,0.41342997550964355,0.1037878692150116
floor,yellow,2.25,0.3298359811306,0.16751457750797272
dish,yellow,3.0,0.3880549371242523,0.23007449507713318
bin,yellow,2.6666666666666665,0.35721638798713684,0.42732304334640503
bread,yellow,3.25,0.3410475254058838,0.2908024191856384
towel,yellow,3.5,0.4083109200000763,0.2530563175678253
cap,yellow,3.0,0.4256494641304016,0.4929671287536621
leg,yellow,1.75,0.3502301871776581,0.26184356212615967
chalk,yellow,3.5,0.4017864465713501,0.4628123342990875
tongue,yellow,1.75,0.38519009947776794,0.21487705409526825
tooth,yellow,3.75,0.38289761543273926,0.21585477888584137
eye,yellow,2.75,0.41860324144363403,0.3889065980911255
finger,yellow,1.75,0.37395450472831726,0.2750667929649353
pig,yellow,1.5,0.4237905442714691,0.4204431176185608
handle,yellow,2.75,0.273360013961792,0.48827889561653137
hand,yellow,2.5,0.3917139768600464,0.29337000846862793
couch,yellow,2.75,0.32267627120018005,0.13310836255550385
flower,yellow,3.0,0.4670049548149109,0.7038206458091736
chair,yellow,3.25,0.346606582403183,0.1304282248020172
cow,yellow,1.0,0.3958991467952728,0.3256259858608246
bee,yellow,5.5,0.3648407459259033,0.3567447364330292
ring,yellow,3.25,0.4087434411048889,0.3350854814052582
knight,yellow,1.6666666666666667,0.32316410541534424,0.38985389471054077
picture,yellow,2.75,0.4336518347263336,0.2530025541782379
chick,yellow,5.75,0.3695858418941498,0.23121480643749237
pizza,yellow,2.0,0.34400108456611633,0.24615247547626495
tower,yellow,2.75,0.36691969633102417,0.30057454109191895
triangle,yellow,2.75,0.4712236225605011,0.7457016110420227
light,yellow,3.6666666666666665,0.5119743943214417,0.49739354848861694
paper,yellow,2.75,0.42162391543388367,0.41714322566986084
school,yellow,2.5,0.38029351830482483,-0.08075055480003357
puppy,yellow,1.75,0.35748350620269775,0.20934554934501648
collar,yellow,3.25,0.4587100148200989,0.3223535418510437
stripe,yellow,4.0,0.53497314453125,0.574845552444458
pepper,yellow,3.0,0.42380964756011963,0.48586001992225647
pot,yellow,2.75,0.3459387719631195,0.4505455791950226
honey,yellow,4.25,0.3998787999153137,0.05834169685840607
key,yellow,2.25,0.39263424277305603,0.41593530774116516
submarine,yellow,2.25,0.32573261857032776,0.3676811456680298
egg,yellow,2.75,0.3978957235813141,0.286548376083374
chicken,yellow,3.6666666666666665,0.4577869772911072,0.33091825246810913
ticket,yellow,3.0,0.37301987409591675,0.1400451809167862
blanket,yellow,3.0,0.4098576009273529,0.37442144751548767
lip,yellow,1.75,0.4003528356552124,0.20995846390724182
spot,yellow,2.75,0.4376843273639679,0.2687462270259857
curve,yellow,2.25,0.3894406259059906,0.30404746532440186
tape,yellow,3.75,0.4335203170776367,0.1262321025133133
line,yellow,3.5,0.47453573346138,0.22098690271377563
cab,yellow,5.75,0.4209194481372833,0.35407888889312744
track,yellow,2.5,0.32116830348968506,0.38985738158226013
leave,yellow,3.0,0.3068116009235382,-0.04343817010521889
coral,yellow,2.75,0.41094136238098145,0.26819807291030884
sky,yellow,1.75,0.5083134770393372,0.458421528339386
parrot,yellow,3.0,0.3932895362377167,0.28814375400543213
letter,yellow,2.25,0.4287398159503937,0.36501550674438477
apple,yellow,4.0,0.40991249680519104,0.29879072308540344
lemonade,yellow,5.6,0.34353917837142944,0.3127193748950958
cross,yellow,2.6,0.4400089383125305,0.16183781623840332
rain,yellow,1.75,0.41862788796424866,0.3188451826572418
shelf,yellow,3.5,0.29307499527931213,0.2381022423505783
spider,yellow,2.5,0.4223287105560303,0.2059817761182785
water,yellow,2.75,0.43338194489479065,0.21879102289676666
feather,yellow,2.75,0.39788657426834106,0.18322508037090302
boy,yellow,2.0,0.4239536225795746,0.14537598192691803
glass,yellow,2.75,0.41349732875823975,0.2132919281721115
stick,yellow,3.0,0.4182790517807007,0.2544475793838501
tube,yellow,2.5,0.40457290410995483,0.26738056540489197
guitar,yellow,2.5,0.36416739225387573,0.1804712563753128
tail,yellow,2.75,0.422478049993515,0.45738255977630615
curtain,yellow,2.5,0.3725835978984833,0.23672540485858917
cake,yellow,4.0,0.39584603905677795,0.3038649559020996
bear,brown,5.0,0.5014764666557312,0.2983386218547821
bird,brown,3.5,0.42496761679649353,0.31883689761161804
duck,brown,4.0,0.4686472415924072,0.43300661444664
horse,brown,4.75,0.4426470696926117,0.19329553842544556
frog,brown,3.3333333333333335,0.42744290828704834,0.4686637222766876
cat,brown,3.6666666666666665,0.4511677920818329,0.32370680570602417
sheep,brown,3.5,0.4444607198238373,0.42667293548583984
goldfish,brown,2.8,0.4069448709487915,0.3287554383277893
eyebrow,brown,5.0,0.3176290690898895,0.28028321266174316
beard,brown,4.0,0.46010899543762207,0.49375566840171814
stick,brown,5.0,0.4289969205856323,0.22280487418174744
hill,brown,3.75,0.40019306540489197,0.02892085164785385
beach,brown,4.5,0.3670620918273926,0.1256401091814041
leave,brown,4.5,0.3424709439277649,-0.12439588457345963
ant,brown,5.333333333333333,0.4142645001411438,0.37060537934303284
clump,brown,4.0,0.40497174859046936,0.32832688093185425
aspen,brown,3.75,0.40527698397636414,-0.013641376048326492
hair,brown,4.25,0.5403850674629211,0.14924606680870056
floor,brown,3.25,0.3503420352935791,0.01397293247282505
tree,brown,4.75,0.39362162351608276,0.17923204600811005
circle,brown,2.5,0.38732972741127014,0.4714718163013458
path,brown,3.75,0.3435519337654114,0.2839970290660858
fur,brown,4.0,0.4443458914756775,0.4980012774467468
mountain,brown,3.25,0.4355815649032593,0.19487160444259644
sky,brown,1.0,0.46715113520622253,0.28149276971817017
trunk,brown,2.5,0.40201327204704285,0.3830234110355377
color,brown,3.0,0.5973989367485046,0.40016093850135803
spot,brown,3.75,0.418414443731308,0.09195592999458313
eye,brown,3.3333333333333335,0.45320677757263184,0.2930414378643036
shirt,brown,3.25,0.49380001425743103,0.13995182514190674
shoe,brown,4.25,0.43997377157211304,0.13995561003684998
oatmeal,brown,5.0,0.4890708327293396,0.2981034815311432
belt,brown,4.5,0.44126978516578674,0.10473982989788055
sugar,brown,4.333333333333333,0.47742724418640137,0.44998040795326233
strawberry,brown,1.0,0.5114126801490784,0.4849538505077362
apple,brown,2.5,0.46781185269355774,0.29534029960632324
gravy,brown,4.25,0.44793054461479187,0.400236576795578
crayon,brown,3.25,0.4915958046913147,0.5558702945709229
dog,brown,4.5,0.46892499923706055,0.1902635246515274
grass,brown,3.5,0.47488272190093994,0.2501569390296936
leaf,brown,3.5,0.49254143238067627,0.41822150349617004
hip,brown,3.0,0.3342314660549164,0.378866046667099
bone,brown,1.25,0.3991146981716156,0.3741457164287567
top,brown,3.0,0.39295974373817444,0.16091690957546234
train,brown,2.5,0.3685879111289978,0.09619048982858658
page,brown,2.6666666666666665,0.19681118428707123,0.11505303531885147
milk,brown,2.0,0.44240227341651917,0.1787053495645523
cap,brown,3.75,0.4255511462688446,0.37818190455436707
blanket,brown,2.75,0.42413124442100525,0.18437747657299042
rock,brown,3.0,0.4477200508117676,0.22189831733703613
swing,brown,3.5,0.33365297317504883,-0.1146269142627716
coat,brown,4.5,0.5551573038101196,0.17446959018707275
paper,brown,3.5,0.4633847177028656,0.266431987285614
basket,brown,4.25,0.34237873554229736,0.11428101360797882
wing,brown,3.5,0.3916800618171692,0.42163002490997314
table,brown,3.25,0.3851819336414337,-0.06791937351226807
orange,brown,2.25,0.6846712231636047,0.6502646803855896
egg,brown,4.0,0.44562622904777527,0.29951730370521545
dot,brown,3.0,0.4275878071784973,0.7115350365638733
penny,brown,6.25,0.3584897220134735,0.28946900367736816
boot,brown,3.5,0.41478410363197327,0.27096569538116455
tail,brown,3.75,0.4403848946094513,0.42398446798324585
stripe,brown,2.75,0.48087725043296814,0.6078286170959473
bag,brown,5.0,0.5266604423522949,-0.01509357150644064
girl,brown,3.25,0.4662761390209198,0.11344372481107712
monkey,brown,5.0,0.44684651494026184,0.24648253619670868
honey,brown,4.25,0.4635310173034668,-0.008668896742165089
cow,brown,3.5,0.4645167589187622,0.22533652186393738
hall,brown,2.5,0.37557318806648254,-0.00035728467628359795
closet,brown,3.6666666666666665,0.3737756907939911,-0.06683855503797531
cake,brown,3.5,0.4284452199935913,0.35396772623062134
moon,bright,5.0,0.43261417746543884,0.32028597593307495
zoo,bright,2.75,0.16681942343711853,0.03138911724090576
yellow,bright,4.666666666666667,0.6049501299858093,0.4770839214324951
sun,bright,5.25,0.483652800321579,0.4469628632068634
fire,bright,5.75,0.3383052945137024,0.25044575333595276
day,bright,5.5,0.42221224308013916,0.03181326761841774
night,bright,2.25,0.446781724691391,0.013267450965940952
picture,bright,3.5,0.4041559398174286,0.06272461265325546
color,bright,3.5,0.4664413332939148,0.2538805305957794
star,bright,6.5,0.4660186767578125,0.3809935450553894
shirt,bright,4.0,0.3607603907585144,-0.028986843302845955
light,bright,4.25,0.5746868848800659,0.2607411742210388
window,bright,4.0,0.3813651502132416,0.1287594437599182
engine,bright,3.0,0.24165771901607513,0.34578853845596313
edge,bright,1.75,0.41626250743865967,0.3265111744403839
tail,bright,2.25,0.36378365755081177,0.3093051314353943
feather,bright,3.25,0.3340599536895752,0.41690343618392944
site,bright,3.25,0.24013744294643402,0.38493192195892334
fish,bright,3.75,0.34373950958251953,0.27349185943603516
paper,bright,4.0,0.3260709345340729,0.028454216197133064
dad,bright,3.25,0.29189780354499817,0.006916666869074106
mercury,bright,4.25,0.3193075954914093,0.5601951479911804
hair,bright,2.5,0.3705635070800781,0.10614939033985138
tomato,bright,4.0,0.35240620374679565,0.4408017098903656
card,bright,3.5,0.31500017642974854,0.009347427636384964
fruit,bright,4.5,0.37663453817367554,0.09095190465450287
punch,bright,3.0,0.29609042406082153,0.29047250747680664
sky,bright,3.75,0.525352954864502,0.3770160973072052
moonlight,bright,3.5,0.476927250623703,0.377824604511261
bear,fuzzy,5.5,0.2865060865879059,0.39440691471099854
brown,fuzzy,2.75,0.4802345037460327,0.5477322936058044
nose,fuzzy,2.25,0.29727035760879517,0.20858392119407654
peach,fuzzy,5.0,0.39779210090637207,0.553989589214325
tail,fuzzy,4.5,0.36699333786964417,0.44923561811447144
